simulation,pearson,spearman,n_items,benchmark,population,subset_note
240,0.3831885274413403,0.323395508924988,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
241,0.3871753311147002,0.3113222230869289,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
242,0.41400568056360953,0.3269688880499171,227,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
243,0.4063350760484265,0.34866752081998725,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
244,0.43022079248298756,0.3588491000255706,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
245,0.5252483633487707,0.4565652131358123,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
246,0.47154536910161654,0.36654281443519116,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
247,0.4014405257216688,0.33981455746161626,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
248,0.48738201986377155,0.3861458351368665,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
249,0.38088874522584487,0.3171604190706868,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
250,0.43717956468074654,0.3538346087177103,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
251,0.4075659583848602,0.34299279703432506,214,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
252,0.41217296169924783,0.3574631268436579,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
253,0.5291958378353787,0.432372867800793,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
254,0.4453102105899221,0.36357529129884714,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
255,0.42806397502766136,0.3540999555243818,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
256,0.45970998272181207,0.38754110612855014,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
257,0.41183037942937667,0.3348371818960054,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
258,0.41852369214669427,0.3265283626665848,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
259,0.4017389609990657,0.34662774775587024,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
260,0.356702005327418,0.2946005232671062,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
261,0.38384649382181163,0.313557231158128,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
262,0.4353671182939077,0.33098602510367214,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
263,0.49282964375045524,0.4052119581531346,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
264,0.41050197990877746,0.3205271655383763,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
265,0.41556395735014445,0.3601211027964506,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
266,0.4294508054024644,0.36748034870232177,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
267,0.42970985860697253,0.34078737731435493,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
268,0.5111845893150148,0.4373828813290697,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
269,0.42773915296505544,0.35346370640488284,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
270,0.45313621753242833,0.3757526921104681,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
271,0.44876313918330224,0.39154770125471516,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
272,0.43724427536736843,0.37744793341192434,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
273,0.46924964683287057,0.38328891092791173,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
274,0.47708656067999805,0.39211394888076406,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
275,0.41189480236563925,0.3149530215673714,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
276,0.43026097269211117,0.32034670513170377,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
277,0.40259006471913283,0.3493455050181508,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
278,0.40442792695548074,0.37405969165399405,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
279,0.3749613750997841,0.2926100926100926,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
280,0.3685445629130331,0.2871868989516048,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
281,0.3890238493050685,0.28690581542351457,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
282,0.3837007743857389,0.3343194323868674,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
283,0.4346926635872487,0.34142328259975313,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
284,0.38366245624133766,0.2866065571947925,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
285,0.4196318820248754,0.3409995411625492,215,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
286,0.4741301458487127,0.36601848572440504,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
287,0.4636060481966939,0.3727740430399576,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
288,0.40390575009408386,0.35152338811630857,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
289,0.3400236737614719,0.2726241084080544,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
290,0.49503415524362104,0.4201812052254531,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
291,0.48762988685870107,0.4163076246879631,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
292,0.35706718980452273,0.303346415111121,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
293,0.38572774895891715,0.32476691137005037,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
294,0.4190432615323007,0.3221477062152346,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
295,0.3720646620673317,0.34730302812603003,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
296,0.37426712135973783,0.28691118102882807,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
297,0.40908704623424735,0.3338243632361279,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
298,0.48628316072754857,0.3752727729729113,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
299,0.4127377642445326,0.32628990580978573,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
300,0.3827382967310657,0.3305838364352992,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
301,0.41441127954530704,0.3604965542113004,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
302,0.4093026700141088,0.34861529567411914,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
303,0.42049367342459915,0.33434155077960387,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
304,0.4597057874281228,0.34670965428021616,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
305,0.42842915369495693,0.32242664668128007,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
306,0.43215966213452406,0.3470748917860498,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
307,0.5015622249629188,0.41277562083363856,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
308,0.512101550047651,0.4224547451041545,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
309,0.450483008886327,0.38265111449201866,215,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
310,0.5079069931534771,0.40543549923082556,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
311,0.44899458490793764,0.33669724770642206,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
312,0.4317830253831955,0.3520102781988358,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
313,0.3860699975691239,0.31157142615643824,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
314,0.42062163465382046,0.31576427845122085,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
315,0.4303276649184207,0.3344626813368571,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
316,0.4303063397603938,0.3825905149268226,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
317,0.41504897921372014,0.3359128763613069,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
318,0.3762820359661992,0.29119985574457774,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
319,0.4412137361308715,0.35334187486653856,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
320,0.4850115171877595,0.39830853510429615,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
321,0.41933295546209987,0.36161968823403806,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
322,0.4243246847343395,0.354861576779385,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
323,0.4858119626632286,0.42070441482206183,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
324,0.45867806991659493,0.3288715035901832,216,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
325,0.4719811350129639,0.39221186958273235,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
326,0.4099557423491768,0.3408288172862164,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
327,0.46809264607131745,0.37807889993992394,212,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
328,0.4810951976536978,0.370419602818706,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
329,0.42100607517966876,0.33672974704364833,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
330,0.3740065204021532,0.29416656920457945,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
331,0.46919778575973986,0.38999742798212866,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
332,0.5028810968935862,0.38451995698401303,213,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
333,0.4515520748177824,0.3552636552636553,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
334,0.38842335188069566,0.29368850545321135,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
335,0.4318517037410214,0.34247717847064335,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
336,0.4869699241457734,0.39960926342728537,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
337,0.4811262999138526,0.38299701046337825,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
338,0.4103044288972698,0.3639339479487198,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
339,0.41596497871621074,0.31921245555411554,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
340,0.38109232983985514,0.28332614009216495,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
341,0.47761958317469233,0.38432679155773325,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
342,0.43938988578232985,0.3589379194536326,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
343,0.4019208441522782,0.32359776654024447,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
344,0.4562761929002622,0.3685367606646091,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
345,0.46241953753026405,0.3620243032007737,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
346,0.45038659131050324,0.3439161054071368,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
347,0.4048410780393713,0.32791095628323297,214,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
348,0.42727230349496353,0.39690150866621454,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
349,0.39072026082899863,0.32678398289384836,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
350,0.43596238783450825,0.35953961230509907,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
351,0.4663084498689645,0.3654990948581031,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
352,0.43357971954168756,0.3300742643784072,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
353,0.3935979477973734,0.32328259975318796,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
354,0.46653688567582713,0.3274064003107613,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
355,0.46751406981050014,0.36230166465245023,226,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
356,0.4241153402327216,0.3138870606818481,214,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
357,0.45070622033016694,0.3566100790091822,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
358,0.414263726438258,0.3399960843907032,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
359,0.4454323520442591,0.3590766054331077,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
360,0.4871532721437172,0.4002891424416088,223,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
361,0.5211094662702761,0.4470943952802361,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
362,0.3996923641297938,0.2977397800927213,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
363,0.4681397386189285,0.3709449655534864,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
364,0.34145827328154194,0.27623104847320096,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
365,0.3846405236932757,0.31925832279814587,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
366,0.48059770959081705,0.3743701943400323,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
367,0.43082907313541774,0.3448897684191802,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
368,0.3960399389853283,0.2913055400047985,219,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
369,0.43707600544740816,0.3611337787808376,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
370,0.3438096067349329,0.2627364577404867,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
371,0.4844227339710753,0.37215804862863683,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
372,0.42581110513797993,0.3391223574631647,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
373,0.5003054520159849,0.4181513654325177,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
374,0.34914088050248687,0.28797890264449494,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
375,0.49777971015782624,0.4094415972667095,224,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
376,0.4910959111395739,0.3628508477823546,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
377,0.34521298521995064,0.2797547444606268,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
378,0.4903355850448894,0.41065615355346047,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
379,0.4091003394538818,0.3644637228573372,210,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
380,0.4558861635474219,0.3600485401724263,215,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
381,0.4619976455399915,0.41563669701604644,218,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
382,0.42933606959166754,0.3320555438202497,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
383,0.4186088120996065,0.34509544509544504,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
384,0.3664178627797129,0.2979643174227371,217,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
385,0.4122572742779328,0.3231869878928702,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
386,0.4335334507890245,0.3189014047998738,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
387,0.42215374348703294,0.33096927246806374,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
388,0.47561682037798536,0.38063311405052785,214,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
389,0.37929881134575166,0.2963562348948791,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
390,0.48329569917305326,0.38088390255997023,220,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
391,0.39598310212937815,0.29826342179283355,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
392,0.3883132586614323,0.27814379579085463,221,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
393,0.4571041425677494,0.36664197017665767,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
394,0.41132173114919923,0.32936051411715134,225,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
395,0.43025462040390267,0.33378594998220434,222,ARC1,human,ARC1 sidecar from ARC-AGI-2 Public Train human attempts
