task_id,benchmark,split,json_hash,n_train_pairs,n_test_pairs,mean_input_cells,max_input_cells,mean_output_cells,max_output_cells
228f6490,arc2,train,d5f0f4fb7e6453eb5c0890d2982d17895ea6f25e,3,1,100.0,100.0,100.0,100.0
22a4bbc2,arc2,train,35ea9af557e2e1a9d6e704f465dda6762bfd3f87,4,1,75.6,95.0,75.6,95.0
22eb0ac0,arc2,train,71e3c23fc9e60d696bd520506435f7da65852a43,3,1,100.0,100.0,100.0,100.0
230f2e48,arc2,train,e393be1c4eecd619b9a26192fe555e4cf346e329,3,1,141.0,256.0,141.0,256.0
234bbc79,arc2,train,20282fbfb85784ae5347936475ae2715017e488a,4,1,31.8,33.0,24.6,27.0
23581191,arc2,train,f2488b82599c6e32cd2be78b861eb9006e943c6f,2,1,81.0,81.0,81.0,81.0
239be575,arc2,train,a6d2f9e2095c39b347bf799c3868c66ce0bb24db,6,2,39.75,48.0,1.0,1.0
23b5c85d,arc2,train,bc125144abcab531805ecbce831499b2db42486a,5,1,239.83333333333334,400.0,7.666666666666667,12.0
25094a63,arc2,train,39d1ebf3867653dd9a3639a3f7ad1b4d14fb1023,2,1,900.0,900.0,900.0,900.0
252143c9,arc2,train,4adfe3025b414e6bfda9710bd6bc75be0c19f78b,2,1,113.0,169.0,113.0,169.0
253bf280,arc2,train,0be9a6f7457e958848cda52bcedb2e5a06106aea,8,1,84.0,156.0,84.0,156.0
2546ccf6,arc2,train,da1dd36354945a468189586ec122b46ce77512ba,2,1,421.0,598.0,421.0,598.0
256b0a75,arc2,train,e1e4c410f98de63240ef0eb4a47ce8f4bce8136e,3,1,547.5,650.0,547.5,650.0
25c199f5,arc2,train,a8a7900aaa5a83a159141ce8f9150ebd1656b799,5,2,85.0,85.0,25.0,25.0
25d487eb,arc2,train,a2c03b3db95c14b82f0ecad16d507b7a44551f37,3,1,162.5,180.0,162.5,180.0
25d8a9c8,arc2,train,8a452fa48891681f397df284324453f83e667d8c,4,1,9.0,9.0,9.0,9.0
25e02866,arc2,train,459192910e7407d8dd8cae098f3e894d0c3e9a40,2,1,258.6666666666667,324.0,25.666666666666668,36.0
25ff71a9,arc2,train,c145567bc8daa38c12a1666a19881ef6d76d553d,4,2,9.0,9.0,9.0,9.0
2601afb7,arc2,train,e2c808bfd9630ea5ab39e0ea92bbc11ea9639426,3,1,93.0,121.0,93.0,121.0
264363fd,arc2,train,72ad683543adc8a4acea05083a35ac0495f7321b,3,1,900.0,900.0,900.0,900.0
2685904e,arc2,train,1949d40941bc3af953a31058a2229c21d8cdc443,6,1,100.0,100.0,100.0,100.0
2697da3f,arc2,train,73c0fafb679ccfdad4ecf64c57fa61dbc0ee7513,4,1,62.4,80.0,196.2,289.0
272f95fa,arc2,train,53c6eb38657bd7ff98503b5567ffa815eac81b1e,2,1,255.0,342.0,255.0,342.0
2753e76c,arc2,train,c22a5e8785ed7fd5aee7c8f84fd48905d3c1640c,3,1,256.0,256.0,15.0,20.0
278e5215,arc2,train,708decebd8e1d5a945dcade08a05976bd37bb1b6,3,1,234.75,324.0,52.5,70.0
27a28665,arc2,train,2063c343427ef749ba093786477b725c5661252d,7,3,9.0,9.0,1.0,1.0
27a77e38,arc2,train,ed995be4c86827b58148bc6346e0f63106967c60,3,1,41.0,81.0,41.0,81.0
27f8ce4f,arc2,train,f52d62233a9a2cc9e2e3eea370b34b0d8a71e0cf,4,1,9.0,9.0,81.0,81.0
281123b4,arc2,train,1e9a68dc8478f357c05f14532b972ff69a2971e8,6,1,76.0,76.0,16.0,16.0
28bf18c6,arc2,train,6154e5a20f34fb68b958db3192269ba0343e46b0,3,1,64.0,64.0,18.0,18.0
28e73c20,arc2,train,36217533c5d076d4566372d0e301457be660de16,5,1,153.0,324.0,153.0,324.0
292dd178,arc2,train,2c8a3b988d08eb4702c459406d12976ff3dfb369,3,1,109.25,165.0,109.25,165.0
29623171,arc2,train,ab9b69a89c3c1f5725b335a7f8d0b0ece2479d53,3,1,121.0,121.0,121.0,121.0
29700607,arc2,train,e9e3007487494195140678fcce317d0665b4b409,3,1,152.75,225.0,152.75,225.0
29c11459,arc2,train,3e65c49820805c8038046e8f0fd642fe747f6660,2,1,55.0,55.0,55.0,55.0
2a28add5,arc2,train,085f6839f2f83348422b14de54c2aa5303b74129,2,1,100.0,100.0,100.0,100.0
2a5f8217,arc2,train,d27ae3a48e0c5b183cab19777b44edf6809955a0,3,1,101.75,169.0,101.75,169.0
2b01abd0,arc2,train,0033114d729921e2750b601f11fce882fdbe0998,3,1,154.5,224.0,154.5,224.0
2b9ef948,arc2,train,0d2941c0860f4cf15c97f7d15f7a90a214407db9,3,2,551.2,900.0,551.2,900.0
2bcee788,arc2,train,ac3997a0376753181f78bd799eabfd670fe52878,4,1,100.0,100.0,100.0,100.0
2bee17df,arc2,train,5c69615edd4d837c266f63e95e7a3207afead6ae,3,1,146.0,196.0,146.0,196.0
2c0b0aff,arc2,train,848cbe4544f6b65ed366678cf63141000b0295ea,4,1,525.4,576.0,72.0,88.0
2c608aff,arc2,train,b654ac925ad3c1a299b5fcd8222f8d101935b94e,4,1,209.4,399.0,209.4,399.0
2c737e39,arc2,train,923478c24b767405bd41d9cada5d115f6c9a8242,3,1,116.0,144.0,116.0,144.0
2ccd9fef,arc2,train,22b585d4fea5e01061dcc1aaf190a00ac15d78a1,2,2,266.75,297.0,79.75,99.0
2dc579da,arc2,train,98eb2ae35b3d1428c0872626e77e06a7912fb9ad,3,1,91.0,169.0,18.5,36.0
2dd70a9a,arc2,train,6148afd2f24094f51fc85be5c888e765b1855d5c,3,1,223.5,400.0,223.5,400.0
2de01db2,arc2,train,cdc5739ef841fa28d92effda4cc28e48deb85bf8,3,1,30.0,30.0,30.0,30.0
2dee498d,arc2,train,6a87b722e0fddd5ced2d852adef4048b6a3c2bc5,3,1,40.5,75.0,13.5,25.0
2e65ae53,arc2,train,1e1746796fd0f06225a0e6c84f6e9a30433987bb,2,1,584.0,784.0,584.0,784.0
2f0c5170,arc2,train,43da51ce5eefb3adbc4e0f26dd91a3a36c65e727,3,1,406.25,462.0,56.25,81.0
2f767503,arc2,train,5ec79fc0de0da1bb8a002756c27c68650a217370,3,1,124.25,168.0,124.25,168.0
2faf500b,arc2,train,e4995b01517171adbf848eaf893ad8a6e2fe598e,3,1,206.25,361.0,206.25,361.0
305b1341,arc2,train,6b7150909fed753337526075e6556c05b86c0506,3,1,400.0,400.0,400.0,400.0
30f42897,arc2,train,7923cb14ce70171cefdcafc6a9a42c27ccfddd54,3,1,53.75,70.0,53.75,70.0
310f3251,arc2,train,8321e735fbbf809f3ffbaa8d039af19a4096e474,5,1,14.333333333333334,25.0,129.0,225.0
3194b014,arc2,train,c1158ee9821bac13135b59ed6a34ffc89354f8dc,3,1,400.0,400.0,9.0,9.0
319f2597,arc2,train,ae78af3f2bb11ad2d7322f1f2fbe82520a8d1708,3,1,400.0,400.0,400.0,400.0
31aa019c,arc2,train,61aa6da72bfa50f894c0b4bcffc5174a9470b753,3,1,100.0,100.0,100.0,100.0
31adaf00,arc2,train,592ff2d1ce3bbf2323a09791239c987b1b2fd803,3,1,100.0,100.0,100.0,100.0
31d5ba1a,arc2,train,c317854879e2885d7eb524f048f1e209adf4b0ed,5,2,30.0,30.0,15.0,15.0
320afe60,arc2,train,2c524dee2b916ea95620bd219137a8aa898735b0,3,2,492.8,572.0,492.8,572.0
321b1fc6,arc2,train,631681a1503f6d7f9b4c46b98389211da7af87a5,2,1,100.0,100.0,100.0,100.0
32597951,arc2,train,539e6ad4c8c4b40ce7706c26859962aeced135d9,3,1,289.0,289.0,289.0,289.0
32e9702f,arc2,train,0d4ef803d53b77d8d58992a484c56bfe82d0ca22,3,1,55.5,100.0,55.5,100.0
33067df9,arc2,train,689adc8bfe62b6b26c989ad78372eb53627ec43b,4,1,45.0,81.0,676.0,676.0
332202d5,arc2,train,dfbb0eafd54de9d1f09223c424876aea27791c47,3,1,256.0,256.0,256.0,256.0
332efdb3,arc2,train,70b12960735c9c936dcce1fed1643af02b1e2f78,3,1,69.0,121.0,69.0,121.0
3345333e,arc2,train,40b37a41b27e30b97c98d8e51b50d3c8466bba55,2,1,256.0,256.0,256.0,256.0
337b420f,arc2,train,302a419b61d93868f8437d69ba82429753a64a3a,4,2,85.0,85.0,25.0,25.0
3391f8c0,arc2,train,960310da463fa8373464f821539b51131fa3d6ce,4,1,123.0,154.0,123.0,154.0
33b52de3,arc2,train,80f10e541e20b7da3d12a6ab36228a54105ab454,2,1,529.0,529.0,529.0,529.0
3428a4f5,arc2,train,139bdaccbdbf07d7fcc12fc73722b2c116246bf4,4,2,65.0,65.0,30.0,30.0
342ae2ed,arc2,train,fc6dae0be5178c8a766e6e88258cd81d06a49af5,3,1,256.0,256.0,256.0,256.0
342dd610,arc2,train,ce7f7a4c8527e853f38600dd03c6936bd6773878,4,1,131.2,256.0,131.2,256.0
3490cc26,arc2,train,d1126bcaefab858627b97099b163239abc332243,4,1,528.0,728.0,528.0,728.0
34b99a2b,arc2,train,91fbdc30a55dc8ba07c8a4f332f98b31f9edb568,4,1,45.0,45.0,20.0,20.0
34cfa167,arc2,train,7be4effe554aca865cdf1323766f2ca414b6f9ee,2,2,556.0,900.0,556.0,900.0
351d6448,arc2,train,d9b44b83e2c24d5d352129df86a29a374b3f4499,2,1,195.0,195.0,39.0,39.0
358ba94e,arc2,train,eb62a93349a0cd337b99542df04b828672e7b9d0,4,1,293.6,323.0,25.0,25.0
3618c87e,arc2,train,4ae563837a4527a1edf7d127109a531bdc63f65a,3,1,25.0,25.0,25.0,25.0
363442ee,arc2,train,2daf738b047ec2e76d03af5207a2b03047103137,3,1,117.0,117.0,117.0,117.0
36d67576,arc2,train,64fa6a8f5e133054bfb8a4ccedc3a51e07936d42,3,1,179.25,210.0,179.25,210.0
36fdfd69,arc2,train,dc55cbca543e9821c14f868a495770384c5109ed,3,1,265.5,306.0,265.5,306.0
37ce87bb,arc2,train,b7fa92525e80c0456d8b5aa36687f9fcd4b43d5b,3,1,76.75,135.0,76.75,135.0
37d3e8b2,arc2,train,6d5971ae85323be86e2b93b3e21ba52208d1221a,3,1,297.5,323.0,297.5,323.0
3906de3d,arc2,train,9c67c213f622af7d74887a441c6c656fee70ed7e,3,1,100.0,100.0,100.0,100.0
396d80d7,arc2,train,573f8316cfdd3bd41ebb93888feda22aa8006d38,2,1,256.0,256.0,256.0,256.0
3979b1a8,arc2,train,c512fa0700c20f40216038beee7c8b297bed7774,2,1,25.0,25.0,100.0,100.0
39a8645d,arc2,train,5a84679c356c136549df8f6e6d457a9c9ba7c2df,3,1,196.0,196.0,9.0,9.0
39e1d7f9,arc2,train,542127bab514eb025d5504f43a17f1afacfd4f77,3,1,718.75,841.0,718.75,841.0
3a301edc,arc2,train,8c3270ee734e9d5b0a50e5c190dc93ea76a41eef,5,1,247.33333333333334,441.0,247.33333333333334,441.0
3aa6fb7a,arc2,train,72048a5f24abf4893d275c265c04b902a7a5084e,2,1,49.0,49.0,49.0,49.0
3ac3eb23,arc2,train,4985479b784e04e8e3130e4aa1055b120458eb81,2,1,58.0,72.0,58.0,72.0
3ad05f52,arc2,train,8c197ff1b968218ff67a9f79d6fb4955e65fb245,3,1,681.0,784.0,681.0,784.0
3af2c5a8,arc2,train,10299829a5506a0aa4a00e53f4c8125bd3e3b07e,3,1,12.0,12.0,48.0,48.0
3b4c2228,arc2,train,532ca5564775836d3520afc6d8d7a01a5b6f890f,5,2,42.42857142857143,64.0,9.0,9.0
3bd292e8,arc2,train,0b4d7c9a940573a0134b6a89c2c8d03ee79975c1,3,1,60.75,81.0,60.75,81.0
3bd67248,arc2,train,2ad8e8140d85b02e9045fbd7aaa55ab3f6d4f247,3,1,95.75,225.0,95.75,225.0
3bdb4ada,arc2,train,01fd9f2959f2a76586727e06342a5c16d9024ef4,2,1,206.66666666666666,240.0,206.66666666666666,240.0
3befdf3e,arc2,train,7d123ea1724ff3bee35b829c6cbf848939490e0c,3,1,111.0,144.0,111.0,144.0
3c9b0459,arc2,train,c6a01abda7c527e98233a8affe2f6d489e5b0589,4,1,9.0,9.0,9.0,9.0
3cd86f4f,arc2,train,3dc9b8e8ba3a4af249dafba5aed35804877e7f0e,3,3,22.0,36.0,53.333333333333336,110.0
3d31c5b3,arc2,train,a3e6b3077dd955446c4856e6284d63a56d3bbe01,6,1,72.0,72.0,18.0,18.0
3d588dc9,arc2,train,475a781941eecc3892a9eaab227e4bd7255210da,2,1,256.0,256.0,256.0,256.0
3d6c6e23,arc2,train,c63149bac3b0ab7ae97b57f5f6b18b2e2b40cac6,3,1,218.25,300.0,218.25,300.0
3de23699,arc2,train,89cc21d2a1bc7b1ba6014af10d40637315e7cd13,4,1,176.6,342.0,30.4,80.0
3e980e27,arc2,train,6158888fdc3da5a02933bfa52a6c10227144ef19,4,1,169.0,169.0,169.0,169.0
3eda0437,arc2,train,7b6eb6967475e88114d9948a5e12dbcc88786473,4,1,77.2,96.0,77.2,96.0
3ee1011a,arc2,train,3b7f69a8011dfe7f150122451e19a6a9370c2016,3,1,523.0,667.0,43.5,64.0
3f23242b,arc2,train,ed5aabd325987c2fd96f3ba0c41f6e8e978b1597,2,1,226.33333333333334,323.0,226.33333333333334,323.0
3f7978a0,arc2,train,b2dff74ee189063ef6d25809c83b1b11d5f21076,3,1,126.25,182.0,32.5,40.0
4093f84a,arc2,train,8879a75f47fa82155515530bd6004fdafc2aa406,3,1,196.0,196.0,196.0,196.0
40f6cd08,arc2,train,fa2b750c88ab5b0f3fa5402d0ffa32ff4d28e46c,3,1,877.5,900.0,877.5,900.0
412b6263,arc2,train,ef4ab28ca747bb529252115c1ba6e9d157e34bac,3,1,46.25,56.0,147.0,171.0
414297c0,arc2,train,d410dda96b492f41da957abd1219132bd1106391,3,1,407.0,624.0,98.25,135.0
41ace6b5,arc2,train,d72ec284b9b133093f527897d91352151cabb600,3,1,149.0,225.0,149.0,225.0
41e4d17e,arc2,train,b4466cbb8810c4e38c9eb38d23bfdd1f0b7053c4,2,1,225.0,225.0,225.0,225.0
423a55dc,arc2,train,9c39aeca9c05b91a380daaeb9296d5a1919830ac,5,1,114.16666666666667,143.0,114.16666666666667,143.0
4258a5f9,arc2,train,c03aeda0fddc1a00f17ea1338c10e0c8cac1ec62,2,1,81.0,81.0,81.0,81.0
4290ef0e,arc2,train,b32410103e35ddb422ce59fcf95b73e6791e1fcb,3,1,307.5,361.0,85.0,121.0
42918530,arc2,train,c873d6c85f5706568d36592add7f9a2eec1181b2,4,1,413.8,625.0,413.8,625.0
42a15761,arc2,train,a424e4d530a3f50838dfaefcdcb15b0f7097ce90,3,1,139.0,209.0,139.0,209.0
42a50994,arc2,train,dca1ff27cdebbb3126cda397402063ad95e4d1fa,4,1,198.4,238.0,198.4,238.0
42f14c03,arc2,train,7fb19312bb578b9436f8d2d4f72d749090e53fc2,3,1,256.0,256.0,22.25,30.0
42f83767,arc2,train,de35076bfa418b381f1d1c56938dd96e20a5e478,3,2,330.0,435.0,573.2,900.0
4347f46a,arc2,train,616e5c2dafdb3eb53d53d7ddf1727d4e71cc9b4e,3,1,199.75,323.0,199.75,323.0
4364c1c4,arc2,train,565e09c4aa5184a49c08e0510cfefa576fd4fc2e,3,1,168.5,192.0,168.5,192.0
444801d8,arc2,train,9ad1c4499db24523136b5a9130b05053fd41dd9d,3,1,100.0,100.0,100.0,100.0
445eab21,arc2,train,1190900e024adb9497cf48d05ec84eb110f5daae,3,1,100.0,100.0,4.0,4.0
447fd412,arc2,train,1718302be552a574ad26f35a476b599628954569,3,1,215.25,357.0,215.25,357.0
44d8ac46,arc2,train,c12ef471eaf1139f9934b4ed721396cb39c75fb2,4,1,144.0,144.0,144.0,144.0
44f52bb0,arc2,train,7772a4c0e8bad0224f01015591c6e693fd05f6e4,6,2,9.0,9.0,1.0,1.0
4522001f,arc2,train,2e7ae0b78bc61607c04cbb14ec87597ecbc1a1be,2,1,9.0,9.0,81.0,81.0
456873bc,arc2,train,c8ee4a89dee167f3878cb8103bd1f8b1e449ef48,3,1,241.0,361.0,241.0,361.0
45737921,arc2,train,6429037ebf95dd7eff314e77c3a1eed71143bf24,3,1,98.75,144.0,98.75,144.0
458e3a53,arc2,train,b1d03c6dde2acc759da76f11e7ce3a71519ed41f,2,1,803.6666666666666,841.0,6.333333333333333,9.0
45bbe264,arc2,train,0b79b5e9c4c9c8291071447d48c902ebf351b90d,3,1,211.5,256.0,211.5,256.0
4612dd53,arc2,train,d85856bb5bc79122146dd1bfe62123e825e2ae27,3,1,149.5,169.0,149.5,169.0
46442a0e,arc2,train,e9948c193882c2709ccc1809d9cb2ddce1fafccb,3,1,7.75,9.0,31.0,36.0
465b7d93,arc2,train,50e9aba287ac5ea6259b25a8a4c2e0c6672af7c7,3,1,100.0,100.0,100.0,100.0
469497ad,arc2,train,cf8f1c1c97f2733f0349b6da0cbac333e9253362,3,1,25.0,25.0,337.5,625.0
46c35fc7,arc2,train,dc96064d2b136675713aacb3312b9179ffcb17cf,3,1,49.0,49.0,49.0,49.0
46f33fce,arc2,train,7271e02e88525e6d8cff269cb7b437cf1868d652,3,1,100.0,100.0,400.0,400.0
470c91de,arc2,train,f3478242c81d5d7f5a9a43612c70240cefa0abc4,3,1,110.5,121.0,110.5,121.0
47c1f68c,arc2,train,979f0820e767346f9fcfc5250041cba6998b52bf,3,1,105.0,169.0,86.0,144.0
48131b3c,arc2,train,46657966cc7499b705c5cf67bf67b3b634154c66,3,1,11.25,16.0,45.0,64.0
484b58aa,arc2,train,4d74799981bd4687550c1104515d285c8b75334b,3,1,841.0,841.0,841.0,841.0
4852f2fa,arc2,train,3f914a6c9b1f91c18184c8f1cad41455c4f43a18,5,2,81.0,81.0,24.428571428571427,36.0
48634b99,arc2,train,2db2fb24333c251464c0561858b71fd9e23ba4c7,3,1,256.0,256.0,256.0,256.0
48d8fb45,arc2,train,58af8b69a7adef600395e2418494b25815baa20b,3,1,100.0,100.0,9.0,9.0
48f8583b,arc2,train,23570971a4139f656f374ff08d38168200076041,6,1,9.0,9.0,81.0,81.0
4938f0c2,arc2,train,e785d3afb89e0e99d07bdeab4ce9c085a1c7bd53,3,1,280.0,600.0,280.0,600.0
494ef9d7,arc2,train,26acaa61c81d0a39c8f5f364ecafbd0beda68590,4,1,43.0,100.0,43.0,100.0
496994bd,arc2,train,aaabbb701b13fa2ae766cc7cb3a75ac825e81f08,2,1,46.666666666666664,60.0,46.666666666666664,60.0
49d1d64f,arc2,train,587bd937cd0ff431e5f63d61c25babc224988656,3,1,6.25,9.0,20.25,25.0
4a1cacc2,arc2,train,0fce88ea2826fe4b8c12da12f02161fdd7eb3c66,4,1,56.0,100.0,56.0,100.0
4acc7107,arc2,train,002a7c83e4d9bcc5495762734ba60a8af3e30002,4,1,100.0,100.0,100.0,100.0
4b6b68e5,arc2,train,e5c6c3cab194a04a3ae696da4148eda98a723c7c,3,1,407.75,624.0,407.75,624.0
4be741c5,arc2,train,066f7ff6b872573ebbcf096bbe024b4a1bb6b73f,3,1,145.5,224.0,3.5,4.0
4c177718,arc2,train,6b3f1460755f00dfed251fe4a6cb99194d5c9a12,4,2,225.0,225.0,135.0,135.0
4c4377d9,arc2,train,883d91108602ce98876e49447eefb91ad2ef1542,4,1,12.0,12.0,24.0,24.0
4c5c2cf0,arc2,train,e0d19ec1cd4362091e985384fd5931289e0d8744,3,1,190.25,225.0,190.25,225.0
4cd1b7b2,arc2,train,93f0a80f167d1d2993b8429606040853b317ff9e,3,1,16.0,16.0,16.0,16.0
4df5b0ae,arc2,train,c3aa573dd3798ce5ceb2474c75e0995376151b6b,3,1,100.0,100.0,100.0,100.0
4e45f183,arc2,train,351fc577132323d043741968d5e73f4b2ff99356,3,1,361.0,361.0,361.0,361.0
4e469f39,arc2,train,8d41b0ab50733b17973e55d3d47412882e6c6947,3,1,100.0,100.0,100.0,100.0
4e7e0eb9,arc2,train,d6dec63126ecd3576ce6691b1b8c89077a4ffef5,4,2,347.6666666666667,841.0,347.6666666666667,841.0
4f537728,arc2,train,d9b83f29faf12c93923e716cca47f7012ef3d298,2,1,400.0,400.0,400.0,400.0
4ff4c9da,arc2,train,d99ce38fec46ab5f4cea0f56699c3fe11b0dbaa1,3,1,497.0,729.0,497.0,729.0
5034a0b5,arc2,train,d51c5b5a2c89831863e48ece5bace81e2748409f,4,1,111.6,169.0,111.6,169.0
505fff84,arc2,train,4a4c75925e2897c26003217518068147cf8d5b01,5,1,90.33333333333333,154.0,15.5,25.0
506d28a5,arc2,train,b8f13d81dbd669b2742e069dfa569b94573ee54c,4,1,45.0,45.0,20.0,20.0
50846271,arc2,train,95adfdeea7f14286f6a77d86438851991ce138ed,4,1,346.4,440.0,346.4,440.0
508bd3b6,arc2,train,1aa011efdcc817a15b40b2a50a4ccc57c58ce6a3,3,1,144.0,144.0,144.0,144.0
50a16a69,arc2,train,268b52acc82e59756d9c906af7fbb9e028245a6d,3,1,145.25,400.0,145.25,400.0
50aad11f,arc2,train,a1be63550959b6a90c43b519abf56522efcbdf11,3,1,181.5,234.0,40.0,48.0
50c07299,arc2,train,3328e39bc460822e2ec35a552a194d62f31abb93,3,1,256.0,256.0,256.0,256.0
50cb2852,arc2,train,1c929364a0b867f6aca0104fba108416acf4c401,3,1,166.25,195.0,166.25,195.0
50f325b5,arc2,train,a1670902eb338367e12eedbea6ee726731612436,4,1,256.8,306.0,256.8,306.0
5117e062,arc2,train,55fec2196dcd3583cd87f7b14cbad5623e0e3b1a,3,1,169.0,169.0,9.0,9.0
5168d44c,arc2,train,8e10e9c3cbfbb62180adde43c3e286dc69a29f57,3,1,87.5,119.0,87.5,119.0
516b51b7,arc2,train,93776fc29ee3bba46c2cc276cec9f029c3b33450,3,1,188.25,255.0,188.25,255.0
5207a7b5,arc2,train,1e9d4956bfa0757865c2ee2d06db50ade25d777a,3,1,108.25,135.0,108.25,135.0
522fdd07,arc2,train,0b0ab6ac63d62f3aac4a4cb36e915dcecefff9fc,4,1,256.0,256.0,256.0,256.0
52364a65,arc2,train,623e571651877178f1f509c302d14e7e8b361ff8,2,1,88.66666666666667,121.0,88.66666666666667,121.0
5289ad53,arc2,train,4fb7266e78ded2d1e5c2078707457d13f3b976ac,4,1,155.0,195.0,6.0,6.0
52df9849,arc2,train,133593727542c881d5c74fa2f39851c00a5619b2,2,2,256.0,256.0,256.0,256.0
52fd389e,arc2,train,a72d45019dde002d1a2e23159d53b55bb1f83d2c,3,1,679.0,841.0,679.0,841.0
538b439f,arc2,train,43b70538b83d3e3e044bc2943cfe4929be836465,2,1,405.0,437.0,405.0,437.0
539a4f51,arc2,train,51808d9e1c43e5b3a2f50ba854d3324b555d1739,3,1,25.0,25.0,100.0,100.0
53b68214,arc2,train,6fa699d3e783a6e4c2007e30da90cc1af8e378f6,3,2,64.0,80.0,100.0,100.0
543a7ed5,arc2,train,0b37da26e84f4fb8fabf1fd4c4b133d6980a2380,2,1,225.0,225.0,225.0,225.0
54d82841,arc2,train,8bd901c7f01bf29727ba53b1d48dd18531616014,3,1,50.25,77.0,50.25,77.0
54d9e175,arc2,train,001041d8ede679c02b2f656e9763f7d50186096c,4,1,50.6,77.0,50.6,77.0
54db823b,arc2,train,bf4204c5a477dbdd5a851a538a83fb9c9a94f3c5,4,1,225.0,225.0,225.0,225.0
54dc2872,arc2,train,f1476e3cd37c0b1a06ae48260bd1753e9a479824,2,1,152.0,156.0,152.0,156.0
55059096,arc2,train,063ac46a58b128d9feccbaacbface7a33cd2b8c7,3,1,185.25,224.0,185.25,224.0
551d5bf1,arc2,train,6c042fb9910df1557a2cc6efe841856f648b9baf,2,1,649.3333333333334,676.0,649.3333333333334,676.0
5521c0d9,arc2,train,3bc0f2ab55f63f922a5050110f7bfb50ae6cab0f,3,1,225.0,225.0,225.0,225.0
5582e5ca,arc2,train,a3d9f9db237a0433c12401eded4c47e2a0723d1c,3,1,9.0,9.0,9.0,9.0
5587a8d0,arc2,train,e5c569db525c5b2a651925df8e22aad75fc78e4c,3,1,57.5,81.0,51.0,121.0
5614dbcf,arc2,train,4a397d7876f809d399e94d46cbb65435f76b983c,2,1,81.0,81.0,9.0,9.0
5623160b,arc2,train,63e597f84adce5090c1d1b16c5c516f0fd45ae9d,3,1,145.25,256.0,145.25,256.0
56dc2b01,arc2,train,fe3eeb5c16009b00e5dd47dd75f24df08db06487,3,1,76.5,85.0,76.5,85.0
56ff96f3,arc2,train,f5bb7c897303673d886c53dc282f73a03faac345,4,1,78.8,100.0,78.8,100.0
5751f35e,arc2,train,a37809f137404c4643456c5cbaa90a88456e7aa6,2,1,114.66666666666667,144.0,114.66666666666667,144.0
575b1a71,arc2,train,60f6e6715abfea3afa82ccb066a8fcb3549fd33c,3,1,100.0,100.0,100.0,100.0
5783df64,arc2,train,0ebebbba5e90ac94be8ad8836a1fe9783dbc8dfd,3,1,58.5,81.0,9.0,9.0
5792cb4d,arc2,train,71128b1013593ca5398c47a7087ff40a11ac6539,2,1,100.0,100.0,100.0,100.0
57aa92db,arc2,train,9ff1151daae1e9ed0a7407db9e7ae10b93d96bba,4,1,325.2,570.0,325.2,570.0
57edb29d,arc2,train,9744384655ee342ddfe391b7374f76731b2303c3,3,1,526.0,784.0,95.0,240.0
5833af48,arc2,train,ad2f0ce76609d6908fe2b7e87a43bca15e87adf2,3,1,333.0,513.0,151.25,288.0
58743b76,arc2,train,4fc3636e96ef51258600bdd442ec347852c0a435,2,1,146.66666666666666,196.0,146.66666666666666,196.0
58c02a16,arc2,train,ca9fff8396f039295ee671230c4e4a577e2ac8b0,3,1,120.5,256.0,120.5,256.0
58e15b12,arc2,train,0f79dbd6c8cfe1086376de294bc0493cf1905a0d,3,1,430.75,480.0,430.75,480.0
59341089,arc2,train,7fc4000d367e03eb9948021b9be5792d7399d30e,4,1,9.0,9.0,36.0,36.0
5a5a2103,arc2,train,e2ceccda68d8c24dbecc4187f38e25c758214d65,2,1,377.6666666666667,576.0,377.6666666666667,576.0
5a719d11,arc2,train,bbd96384d798e91983ffb3e89ba029803e9f4ccb,3,1,409.0,480.0,409.0,480.0
5ad4f10b,arc2,train,b19090caa65e15e48c188e435f01099abc6258a2,3,1,527.5,572.0,9.0,9.0
5ad8a7c0,arc2,train,36fc4c191f92114f5263a0072500b4ac96602934,5,1,24.0,24.0,24.0,24.0
5adee1b2,arc2,train,afa9af141f5033f654527df49d009ab923f5c267,2,1,492.0,676.0,492.0,676.0
5af49b42,arc2,train,8a00d70986ae7a5334da2e86f19c035484822822,3,1,209.5,306.0,209.5,306.0
5b37cb25,arc2,train,31914f3cf232b477abe80884d7cf53aa806b73fd,2,1,900.0,900.0,900.0,900.0
5b526a93,arc2,train,2d59d3f1f62b399c9d9fcf9aae8f8578f8c3ba70,2,1,435.0,630.0,435.0,630.0
5b692c0f,arc2,train,1291f7f21eadde1778e1f0972936e5eab4c9b7ed,2,1,397.0,672.0,397.0,672.0
5b6cbef5,arc2,train,a458d73af598a071230f25edde5caaf3b6f4f8f8,5,1,16.0,16.0,256.0,256.0
5bd6f4ac,arc2,train,29ede8f5897973d8df4bf8c9fe00d8e4763d227f,4,1,81.0,81.0,9.0,9.0
5c0a986e,arc2,train,0cac659761fe6ad8bf3df58be593aedbf754b2f6,3,1,100.0,100.0,100.0,100.0
5c2c9af4,arc2,train,6fa60fb1e0fb6aaf49b93ca60e5700225016307e,3,1,592.75,784.0,592.75,784.0
5d2a5c43,arc2,train,6db215f30a1bfeb3d3e6ff47539d00141154798e,5,2,54.0,54.0,24.0,24.0
5d588b4d,arc2,train,64c009ac81158b7eed24c28c96d7c5a7cae66d8e,4,2,121.33333333333333,208.0,44.333333333333336,80.0
