simulation,mask_kind,pearson,spearman,n_items,observed_cells,capped_items,benchmark
358,uniform_budget,0.7613952754838298,0.7217946757897572,228,2474,0,ARC1
359,uniform_budget,0.6984225975381017,0.6696502317741256,225,2544,0,ARC1
360,uniform_budget,0.694558944425308,0.6607385779563331,227,2436,0,ARC1
361,uniform_budget,0.7025967600806172,0.6828539823008851,225,2440,0,ARC1
362,uniform_budget,0.7688194760648596,0.74322798145807,225,2418,0,ARC1
363,uniform_budget,0.6842029886999034,0.6432295037230518,226,2486,0,ARC1
364,uniform_budget,0.7437710167591984,0.7044408924928203,226,2431,0,ARC1
365,uniform_budget,0.7536417526092768,0.7229633672501397,226,2506,0,ARC1
366,uniform_budget,0.7626308491305782,0.7457258744205648,225,2475,0,ARC1
367,uniform_budget,0.7400766629696885,0.7059230902410403,228,2559,0,ARC1
368,uniform_budget,0.7482923945567256,0.7151227372552077,226,2443,0,ARC1
369,uniform_budget,0.7479763091108679,0.7170199992203034,226,2497,0,ARC1
370,uniform_budget,0.6920937528703909,0.6637701618281017,227,2488,0,ARC1
371,uniform_budget,0.62234058469964,0.6011262115465655,225,2442,0,ARC1
372,uniform_budget,0.6976474244019921,0.6855027258672597,230,2496,0,ARC1
373,uniform_budget,0.7177426487861279,0.6662986149980643,230,2521,0,ARC1
374,uniform_budget,0.7218999486733026,0.6866731641391498,226,2478,0,ARC1
375,uniform_budget,0.7290782675758131,0.7058349901888166,226,2551,0,ARC1
376,uniform_budget,0.7600696194147719,0.7507617431555969,227,2455,0,ARC1
377,uniform_budget,0.6815773635667576,0.6672891308989964,224,2406,0,ARC1
378,uniform_budget,0.7299923672801826,0.7214586905961214,222,2425,0,ARC1
379,uniform_budget,0.6989847254974744,0.6712498114262051,228,2488,0,ARC1
380,uniform_budget,0.7218101713633488,0.7023128403051213,226,2476,0,ARC1
381,uniform_budget,0.6474971094530853,0.6265159253050564,226,2474,0,ARC1
382,uniform_budget,0.6995191174713629,0.6471126077963089,229,2511,0,ARC1
383,uniform_budget,0.7208017887046754,0.6974055092889175,224,2438,0,ARC1
384,uniform_budget,0.6385440409073826,0.6322133247918003,224,2474,0,ARC1
385,uniform_budget,0.7267680057646668,0.7139361895527814,223,2441,0,ARC1
386,uniform_budget,0.714340474221315,0.6752396917599054,226,2504,0,ARC1
387,uniform_budget,0.7443227089686452,0.7317109144542774,225,2478,0,ARC1
388,uniform_budget,0.7539325732947967,0.7177739148756849,225,2502,0,ARC1
389,uniform_budget,0.7401545500598263,0.7270415229528346,227,2448,0,ARC1
390,uniform_budget,0.6830644046274592,0.6661704593341762,225,2417,0,ARC1
391,uniform_budget,0.776903785406495,0.7469857004386798,229,2499,0,ARC1
392,uniform_budget,0.7142275123339368,0.6953909665982039,227,2459,0,ARC1
393,uniform_budget,0.7275974885732458,0.7071715681547248,227,2529,0,ARC1
394,uniform_budget,0.6193419645667426,0.6013110429386549,229,2590,0,ARC1
395,uniform_budget,0.6753138985429802,0.6423254248834046,227,2481,0,ARC1
396,uniform_budget,0.7213357323636252,0.7018002146925912,223,2411,0,ARC1
397,uniform_budget,0.7396892142247242,0.7012130483953763,228,2463,0,ARC1
398,uniform_budget,0.7241875652452591,0.6848650485145844,229,2549,0,ARC1
399,uniform_budget,0.7329512551275057,0.708176359039191,225,2483,0,ARC1
400,uniform_budget,0.681915686478378,0.6569221678030405,227,2550,0,ARC1
401,uniform_budget,0.6809906671436184,0.6315577621183004,224,2432,0,ARC1
402,uniform_budget,0.7409641528121311,0.7130414668693879,226,2421,0,ARC1
403,uniform_budget,0.7241604048299463,0.6732352783349212,228,2511,0,ARC1
404,uniform_budget,0.7053743424794988,0.6996396965865994,225,2501,0,ARC1
405,uniform_budget,0.7162314381620636,0.6731947792648811,228,2500,0,ARC1
406,uniform_budget,0.7301459736787798,0.690385587863464,225,2500,0,ARC1
407,uniform_budget,0.7474239170895294,0.7174656164015357,227,2462,0,ARC1
408,uniform_budget,0.6091227155917267,0.572793931731985,225,2484,0,ARC1
409,uniform_budget,0.7307368990828087,0.7297160878102631,227,2450,0,ARC1
410,uniform_budget,0.6676813221699572,0.6325466824802308,230,2499,0,ARC1
411,uniform_budget,0.7361003886146978,0.7125362234090938,226,2464,0,ARC1
412,uniform_budget,0.7016537774948022,0.6685426169220174,226,2484,0,ARC1
413,uniform_budget,0.7097292523570418,0.6876950866113081,226,2458,0,ARC1
414,uniform_budget,0.735488802609839,0.7166002949852509,225,2450,0,ARC1
415,uniform_budget,0.6648195398782992,0.6332029600770293,228,2529,0,ARC1
416,uniform_budget,0.7505709375363804,0.7111648515908606,224,2469,0,ARC1
417,uniform_budget,0.7432606256052773,0.7187710869101004,224,2435,0,ARC1
418,uniform_budget,0.7120082884839204,0.6797536158434369,226,2456,0,ARC1
419,uniform_budget,0.7258903470106062,0.7035223147554988,224,2475,0,ARC1
420,uniform_budget,0.7068935539623848,0.6746592417654796,227,2409,0,ARC1
421,uniform_budget,0.6854655406050943,0.6489479860318708,228,2506,0,ARC1
422,uniform_budget,0.7274569712038577,0.7054461814354217,226,2529,0,ARC1
423,uniform_budget,0.6307822443868085,0.6117563527653215,224,2438,0,ARC1
424,uniform_budget,0.7298938773895649,0.7089484558927631,227,2541,0,ARC1
425,uniform_budget,0.7160099840686363,0.6843962172399148,227,2515,0,ARC1
426,uniform_budget,0.7223911512217386,0.6739429852658553,224,2466,0,ARC1
427,uniform_budget,0.7344048651987752,0.7055282243081493,228,2506,0,ARC1
428,uniform_budget,0.7001849866468614,0.6547564576327178,227,2467,0,ARC1
429,uniform_budget,0.693832456892204,0.6553419275656154,222,2378,0,ARC1
430,uniform_budget,0.7209262112494337,0.7104554994293851,222,2409,0,ARC1
431,uniform_budget,0.7183850445274086,0.7348932308349351,224,2458,0,ARC1
432,uniform_budget,0.7067472299792452,0.6694024445543315,227,2471,0,ARC1
433,uniform_budget,0.6724657277393132,0.6409435150778979,227,2441,0,ARC1
434,uniform_budget,0.7024628964866304,0.6710500667871777,227,2496,0,ARC1
435,uniform_budget,0.6380681516577347,0.6406029107308836,227,2503,0,ARC1
436,uniform_budget,0.6828755671076885,0.6634049726085125,225,2466,0,ARC1
437,uniform_budget,0.737298276139225,0.730620435628247,228,2476,0,ARC1
438,uniform_budget,0.6529633279533972,0.6406089338390224,225,2416,0,ARC1
439,uniform_budget,0.7304638307077985,0.7023169986875105,226,2499,0,ARC1
440,uniform_budget,0.732803162285072,0.6831657057441812,224,2477,0,ARC1
441,uniform_budget,0.688095692408088,0.6654577948125548,227,2440,0,ARC1
442,uniform_budget,0.6645954068230879,0.6406503252625585,229,2487,0,ARC1
443,uniform_budget,0.6583985391523527,0.6668699076059412,226,2483,0,ARC1
444,uniform_budget,0.685863191232547,0.6648780424414902,226,2445,0,ARC1
445,uniform_budget,0.658456469636201,0.6614753608720261,228,2468,0,ARC1
446,uniform_budget,0.7267439688237362,0.7018336966437408,228,2511,0,ARC1
447,uniform_budget,0.7041450487260005,0.655157734853557,229,2529,0,ARC1
448,uniform_budget,0.6999125251384701,0.6512575819651656,229,2534,0,ARC1
449,uniform_budget,0.7118810978898437,0.6876962414839762,230,2540,0,ARC1
450,uniform_budget,0.7338957734968821,0.7333334701222278,227,2427,0,ARC1
451,uniform_budget,0.6643074619236622,0.6188147914032871,225,2463,0,ARC1
452,uniform_budget,0.7132556169977372,0.6988377779375241,228,2510,0,ARC1
453,uniform_budget,0.7059435799521967,0.6867488411293722,225,2446,0,ARC1
454,uniform_budget,0.7140209216873068,0.6823203773732018,226,2474,0,ARC1
455,uniform_budget,0.6319867731467925,0.5773992914687697,228,2506,0,ARC1
456,uniform_budget,0.7190072603249991,0.6952298976750676,227,2484,0,ARC1
457,uniform_budget,0.6576080048057059,0.6284882036113638,229,2477,0,ARC1
458,uniform_budget,0.6982640626089689,0.6705635907631932,226,2425,0,ARC1
459,uniform_budget,0.7332904719860479,0.7136780150490144,229,2518,0,ARC1
460,uniform_budget,0.7150789668701736,0.6984736137642458,226,2435,0,ARC1
461,uniform_budget,0.6983845710059953,0.6803603034134009,225,2560,0,ARC1
462,uniform_budget,0.7053474838490325,0.6631064609178912,228,2470,0,ARC1
463,uniform_budget,0.7056973796239009,0.6690547618300314,228,2516,0,ARC1
464,uniform_budget,0.6662993432205189,0.6751427845338102,228,2524,0,ARC1
465,uniform_budget,0.7005410743966576,0.662931919483321,226,2473,0,ARC1
466,uniform_budget,0.6650734699464962,0.6668815141570029,230,2553,0,ARC1
467,uniform_budget,0.6629320185147632,0.635561525495154,225,2440,0,ARC1
468,uniform_budget,0.7323171352341574,0.7130620638123598,228,2527,0,ARC1
469,uniform_budget,0.7046516953754862,0.6815102226866933,221,2359,0,ARC1
470,uniform_budget,0.7305544766044815,0.7012510755586462,222,2443,0,ARC1
471,uniform_budget,0.7670898501725947,0.7095525840448066,226,2510,0,ARC1
472,uniform_budget,0.735609054498472,0.7056458069953646,225,2516,0,ARC1
473,uniform_budget,0.7065673944667059,0.693643640142696,229,2536,0,ARC1
474,uniform_budget,0.7255989361018166,0.7003656367146865,227,2528,0,ARC1
475,uniform_budget,0.7294079208095866,0.695318408751039,228,2486,0,ARC1
476,uniform_budget,0.7205988591084501,0.6652949852507376,225,2418,0,ARC1
477,uniform_budget,0.6506713808361131,0.6010922599189816,228,2482,0,ARC1
478,uniform_budget,0.7116826827024574,0.6851219690865137,220,2445,0,ARC1
479,uniform_budget,0.6614175864608722,0.6030085896586228,226,2383,0,ARC1
480,uniform_budget,0.6972713022569297,0.660917614833544,225,2448,0,ARC1
481,uniform_budget,0.7192029373814082,0.7052981323633749,229,2471,0,ARC1
482,uniform_budget,0.6845256792991138,0.6667969386752958,228,2517,0,ARC1
483,uniform_budget,0.7140238213764261,0.6813923331192588,227,2514,0,ARC1
484,uniform_budget,0.7126969363472896,0.7100697750921966,223,2454,0,ARC1
485,uniform_budget,0.7369818210065332,0.6876510783685673,224,2491,0,ARC1
486,uniform_budget,0.7620057608557272,0.7442171511678238,223,2462,0,ARC1
487,uniform_budget,0.7181601216785998,0.6974253594299188,227,2478,0,ARC1
488,uniform_budget,0.6982751114840128,0.6667149280584644,228,2544,0,ARC1
489,uniform_budget,0.7415990377141566,0.7180027961978634,223,2524,0,ARC1
490,uniform_budget,0.716022060834062,0.6731064415942198,226,2458,0,ARC1
491,uniform_budget,0.7279665704818847,0.7006149344746999,227,2513,0,ARC1
492,uniform_budget,0.7230580784527747,0.7065467848796294,227,2508,0,ARC1
493,uniform_budget,0.7428091684936466,0.7221083591599288,223,2449,0,ARC1
494,uniform_budget,0.7175825619629114,0.6860532340026142,228,2539,0,ARC1
495,uniform_budget,0.6998251346890728,0.6671684817424729,224,2450,0,ARC1
496,uniform_budget,0.762172203848868,0.739871357584362,223,2488,0,ARC1
497,uniform_budget,0.6987782217129082,0.6787651280364284,223,2443,0,ARC1
498,uniform_budget,0.6800062051659965,0.6425633076400483,228,2499,0,ARC1
499,uniform_budget,0.6273559022680056,0.6040956074588361,223,2460,0,ARC1
500,uniform_budget,0.7459163898930496,0.7146987190403987,227,2451,0,ARC1
501,uniform_budget,0.7407209155800936,0.7262647606454337,228,2469,0,ARC1
502,uniform_budget,0.6779654356241698,0.6375358196375897,225,2479,0,ARC1
503,uniform_budget,0.656031253686578,0.6233337231816822,226,2415,0,ARC1
504,uniform_budget,0.7423258100382493,0.7225421407501054,225,2464,0,ARC1
505,uniform_budget,0.6888558451031727,0.6554509895650592,226,2568,0,ARC1
506,uniform_budget,0.7299503003454307,0.7311893042027706,227,2543,0,ARC1
507,uniform_budget,0.7229796749043945,0.6970574418108051,224,2456,0,ARC1
508,uniform_budget,0.728683074865246,0.6972926331656986,226,2512,0,ARC1
509,uniform_budget,0.7243023404556371,0.7114865738280441,227,2528,0,ARC1
510,uniform_budget,0.727986689928078,0.7023619890434051,225,2506,0,ARC1
511,uniform_budget,0.6830623588350483,0.6529913163390725,229,2489,0,ARC1
512,uniform_budget,0.706373109025673,0.6878784966901559,224,2441,0,ARC1
513,uniform_budget,0.6588941873443567,0.6458350859410428,227,2412,0,ARC1
514,uniform_budget,0.7683323998758895,0.7559641667812275,227,2510,0,ARC1
515,uniform_budget,0.7160518553066424,0.6782857068600314,226,2486,0,ARC1
516,uniform_budget,0.7119497894484583,0.6612852928782134,225,2492,0,ARC1
517,uniform_budget,0.6954706954730722,0.6687636130685459,224,2497,0,ARC1
518,uniform_budget,0.7270336373619762,0.7083770457550463,222,2419,0,ARC1
519,uniform_budget,0.6942769796114565,0.7045490939738728,225,2454,0,ARC1
520,uniform_budget,0.7312468518697792,0.7262931099944618,228,2535,0,ARC1
521,uniform_budget,0.7404892258525353,0.7203833235187304,227,2496,0,ARC1
522,uniform_budget,0.7524510114040218,0.697673499893231,224,2490,0,ARC1
523,uniform_budget,0.6782368076080304,0.63921196797303,225,2452,0,ARC1
524,uniform_budget,0.7241342281161827,0.7115848602326469,228,2501,0,ARC1
525,uniform_budget,0.7288628006331767,0.6963954729874015,224,2441,0,ARC1
526,uniform_budget,0.7004236245313896,0.6681837336704594,225,2393,0,ARC1
527,uniform_budget,0.7204521471930675,0.7005690796497972,224,2327,0,ARC1
528,uniform_budget,0.6554644056338295,0.6427599829169337,224,2494,0,ARC1
529,uniform_budget,0.7425038661792336,0.7401916600881357,229,2567,0,ARC1
530,uniform_budget,0.6615273036587626,0.6520733249051834,225,2471,0,ARC1
531,uniform_budget,0.6629322288193641,0.6361965984705634,227,2516,0,ARC1
532,uniform_budget,0.708028114159322,0.6589360691805115,228,2556,0,ARC1
533,uniform_budget,0.7045953250668526,0.6503029532038354,227,2469,0,ARC1
534,uniform_budget,0.7201549736194464,0.6851334037432691,223,2446,0,ARC1
535,uniform_budget,0.6965112907260974,0.6648894779930606,226,2498,0,ARC1
536,uniform_budget,0.7018976493406056,0.6936807634461774,227,2481,0,ARC1
537,uniform_budget,0.7186317767371139,0.701901819463999,230,2561,0,ARC1
538,uniform_budget,0.7262018191955599,0.7070187065652515,227,2458,0,ARC1
539,uniform_budget,0.7351854026518395,0.6949057216742687,226,2522,0,ARC1
540,uniform_budget,0.7164608020735058,0.6709567083667612,227,2516,0,ARC1
541,uniform_budget,0.6926840678009017,0.6686137611025503,223,2455,0,ARC1
542,uniform_budget,0.699706070424422,0.6614213870804257,226,2474,0,ARC1
543,uniform_budget,0.7284323482507161,0.7214574583118747,227,2436,0,ARC1
544,uniform_budget,0.750636066773092,0.7497475082193026,226,2506,0,ARC1
545,uniform_budget,0.7469377964021165,0.7406082454977646,227,2490,0,ARC1
546,uniform_budget,0.739332236377777,0.7262703208451912,226,2483,0,ARC1
547,uniform_budget,0.7003934745488822,0.6553223767383061,225,2463,0,ARC1
548,uniform_budget,0.7443759868026668,0.7176882403271444,227,2525,0,ARC1
549,uniform_budget,0.6851836477594714,0.6432517918307301,228,2567,0,ARC1
550,uniform_budget,0.7261916245231028,0.7219497615427599,226,2461,0,ARC1
551,uniform_budget,0.7285982192184581,0.6918856964640755,226,2503,0,ARC1
552,uniform_budget,0.7535442352273003,0.7420882755588422,229,2531,0,ARC1
553,uniform_budget,0.7443387707994381,0.6995158595494918,223,2404,0,ARC1
554,uniform_budget,0.713793819041912,0.6930446950872954,227,2537,0,ARC1
555,uniform_budget,0.6937895355581956,0.6495148541564659,229,2548,0,ARC1
556,uniform_budget,0.7278045429048949,0.7271439106616099,225,2490,0,ARC1
557,uniform_budget,0.7287940396319599,0.6951341379823567,228,2486,0,ARC1
558,uniform_budget,0.686546680869121,0.6510358270632725,226,2466,0,ARC1
559,uniform_budget,0.700847651187758,0.6858570815952594,226,2504,0,ARC1
560,uniform_budget,0.7601240590337929,0.7241859316725795,226,2502,0,ARC1
561,uniform_budget,0.7159488532877074,0.7115089244763217,228,2417,0,ARC1
562,uniform_budget,0.7070967352069394,0.6998240623683103,225,2447,0,ARC1
563,uniform_budget,0.6826757999427423,0.6778531847962441,228,2552,0,ARC1
564,uniform_budget,0.6695491393342416,0.6581061167205957,226,2492,0,ARC1
565,uniform_budget,0.7234465836255781,0.700492850386463,227,2501,0,ARC1
566,uniform_budget,0.703817397154706,0.6661099632243057,226,2468,0,ARC1
567,uniform_budget,0.7415583760475636,0.7102372536770625,228,2519,0,ARC1
568,uniform_budget,0.6806986573715381,0.6645543026718249,228,2498,0,ARC1
569,uniform_budget,0.7193452944912064,0.6631956011103994,224,2416,0,ARC1
570,uniform_budget,0.7014949854100646,0.6735179285627715,223,2432,0,ARC1
571,uniform_budget,0.6888776533655788,0.6739422764544591,226,2415,0,ARC1
572,uniform_budget,0.7677976338555311,0.7256829493327095,226,2500,0,ARC1
573,uniform_budget,0.7006778049038724,0.6743836915297093,225,2466,0,ARC1
574,uniform_budget,0.7078146978413882,0.6910345554150864,225,2484,0,ARC1
575,uniform_budget,0.6609187919192767,0.6378697850821745,225,2507,0,ARC1
576,uniform_budget,0.7254044214278705,0.704628132476508,228,2467,0,ARC1
577,uniform_budget,0.7167019770785475,0.7021163567372293,226,2519,0,ARC1
578,uniform_budget,0.6993203289023461,0.667727504891182,223,2459,0,ARC1
579,uniform_budget,0.70197866342586,0.6671279094597481,224,2489,0,ARC1
580,uniform_budget,0.7311707695976969,0.6999447756503943,222,2456,0,ARC1
581,uniform_budget,0.73181996237355,0.7163796083323587,226,2465,0,ARC1
582,uniform_budget,0.7240980747154937,0.7090993574690477,229,2539,0,ARC1
583,uniform_budget,0.7239717638001547,0.6696009252400816,226,2493,0,ARC1
584,uniform_budget,0.7555469741735381,0.7245782617979929,224,2466,0,ARC1
585,uniform_budget,0.6676100665631775,0.6427877428998506,224,2429,0,ARC1
586,uniform_budget,0.7181356495820697,0.7214954582667342,226,2524,0,ARC1
587,uniform_budget,0.6868833203593334,0.6628909512094533,227,2540,0,ARC1
588,uniform_budget,0.7548347000851812,0.7321759555840274,224,2537,0,ARC1
589,uniform_budget,0.6710074542395441,0.6571382890489944,229,2506,0,ARC1
590,uniform_budget,0.7122591764367951,0.667992670851039,226,2449,0,ARC1
591,uniform_budget,0.6586058101449077,0.6358728612694231,228,2499,0,ARC1
592,uniform_budget,0.706480008220001,0.6812409320050988,228,2483,0,ARC1
593,uniform_budget,0.6958356018579589,0.670211402946829,224,2418,0,ARC1
594,uniform_budget,0.7415321854308429,0.7248990942523358,226,2494,0,ARC1
595,uniform_budget,0.6791283692100322,0.6617255098293081,227,2546,0,ARC1
596,uniform_budget,0.7181044831280765,0.6899676425870336,226,2502,0,ARC1
597,uniform_budget,0.6906922595950717,0.6695080067425201,225,2505,0,ARC1
598,uniform_budget,0.7349286162381714,0.7014941450933482,227,2481,0,ARC1
599,uniform_budget,0.7205699485989372,0.6784578059802274,223,2377,0,ARC1
600,uniform_budget,0.741151735540162,0.7287584908831531,228,2450,0,ARC1
601,uniform_budget,0.7676187066333434,0.7546592007288113,227,2469,0,ARC1
602,uniform_budget,0.7308451760895599,0.7046231910523649,227,2496,0,ARC1
603,uniform_budget,0.7008457791187337,0.6462186675850619,222,2406,0,ARC1
604,uniform_budget,0.6770756743923833,0.6439854614412137,225,2467,0,ARC1
605,uniform_budget,0.7083840437168283,0.6837940041323926,227,2436,0,ARC1
606,uniform_budget,0.7170005407566625,0.6711349562246425,224,2423,0,ARC1
607,uniform_budget,0.7139468709513024,0.6936387098211256,228,2456,0,ARC1
608,uniform_budget,0.706345382013351,0.6619826117242784,228,2438,0,ARC1
609,uniform_budget,0.700706054756545,0.6750469784326287,224,2512,0,ARC1
610,uniform_budget,0.6692765907940655,0.6587968815844923,225,2460,0,ARC1
611,uniform_budget,0.7008349165434163,0.6375945300190601,230,2522,0,ARC1
612,uniform_budget,0.6774663935303531,0.6584959650695879,226,2482,0,ARC1
613,uniform_budget,0.7194548407353732,0.6764063779189896,227,2550,0,ARC1
614,uniform_budget,0.6484485333562813,0.6406051776036094,228,2559,0,ARC1
615,uniform_budget,0.6751321915296048,0.6266666666666668,224,2447,0,ARC1
616,uniform_budget,0.7076077962899345,0.6926186113601809,226,2436,0,ARC1
617,uniform_budget,0.701866313396451,0.6800907249337743,223,2417,0,ARC1
618,uniform_budget,0.7278582619487419,0.7085005133003262,226,2522,0,ARC1
