k_models,subset_size,draw_id,complexity_metric,pearson_r,difficulty_vs_full_r
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-16k,ast_node_count,0.5555868368896476,0.6485897977136841
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-16k,complexity_pc1_score,0.5474380990175639,0.6485897977136841
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-1k,log1p_cyclomatic_complexity,0.6082125425362909,0.6141138868212336
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-1k,ast_node_count,0.4987877455084565,0.6141138868212336
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-1k,complexity_pc1_score,0.5525122466237332,0.6141138868212336
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k,log1p_cyclomatic_complexity,0.525115390891839,0.6299301386173307
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k,ast_node_count,0.38420595151843684,0.6299301386173307
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k,complexity_pc1_score,0.4721159999546581,0.6299301386173307
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k,log1p_cyclomatic_complexity,0.584594708455544,0.6584098530126468
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k,ast_node_count,0.4779609946430983,0.6584098530126468
2,2,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k,complexity_pc1_score,0.5347491442874908,0.6584098530126468
2,2,claude-haiku-4-5-20251001-thinking-1k|gemini-3-deep-think-preview,log1p_cyclomatic_complexity,0.5719742235258609,0.6290383792008849
2,2,claude-haiku-4-5-20251001-thinking-1k|gemini-3-deep-think-preview,ast_node_count,0.43580652083475413,0.6290383792008849
2,2,claude-haiku-4-5-20251001-thinking-1k|gemini-3-deep-think-preview,complexity_pc1_score,0.5158368043311391,0.6290383792008849
2,2,claude-haiku-4-5-20251001-thinking-1k|gemini-3-pro-preview,log1p_cyclomatic_complexity,0.6181402029793929,0.6552167431835533
2,2,claude-haiku-4-5-20251001-thinking-1k|gemini-3-pro-preview,ast_node_count,0.5057182571593052,0.6552167431835533
2,2,claude-haiku-4-5-20251001-thinking-1k|gemini-3-pro-preview,complexity_pc1_score,0.5712305663694749,0.6552167431835533
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-2025-04-14,log1p_cyclomatic_complexity,0.5663538841326806,0.7342101662929036
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-2025-04-14,ast_node_count,0.38360924792158496,0.7342101662929036
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-2025-04-14,complexity_pc1_score,0.4587908261514566,0.7342101662929036
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-mini-2025-04-14,log1p_cyclomatic_complexity,0.6360222857554312,0.7617074681856086
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-mini-2025-04-14,ast_node_count,0.4222044578277606,0.7617074681856086
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-mini-2025-04-14,complexity_pc1_score,0.5492506645149003,0.7617074681856086
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-nano-2025-04-14,log1p_cyclomatic_complexity,0.6666168757884396,0.7823100891776548
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-nano-2025-04-14,ast_node_count,0.44188993214804606,0.7823100891776548
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-1-nano-2025-04-14,complexity_pc1_score,0.5874745243262891,0.7823100891776548
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-5-2025-02-27,log1p_cyclomatic_complexity,0.5588064111776032,0.6979918147954068
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-5-2025-02-27,ast_node_count,0.40636926657351113,0.6979918147954068
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-4-5-2025-02-27,complexity_pc1_score,0.4783091590345003,0.6979918147954068
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-high,log1p_cyclomatic_complexity,0.6527011365998486,0.6540439159033733
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-high,ast_node_count,0.577072092708218,0.6540439159033733
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-high,complexity_pc1_score,0.6115684288310588,0.6540439159033733
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-low,log1p_cyclomatic_complexity,0.5221284012853482,0.6404703444122621
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-low,ast_node_count,0.4186670125162681,0.6404703444122621
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-low,complexity_pc1_score,0.4957646059053278,0.6404703444122621
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-medium,log1p_cyclomatic_complexity,0.6054954843796877,0.6445674335199755
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-medium,ast_node_count,0.5422291531635561,0.6445674335199755
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-medium,complexity_pc1_score,0.5975416289796995,0.6445674335199755
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-none,log1p_cyclomatic_complexity,0.5456343685075921,0.710053699693703
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-none,ast_node_count,0.38654375173748823,0.710053699693703
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-1-2025-11-13-thinking-none,complexity_pc1_score,0.45848891639079536,0.710053699693703
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-pro-2025-10-06,log1p_cyclomatic_complexity,0.5599037088878533,0.6556614076775903
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-pro-2025-10-06,ast_node_count,0.4788743647776943,0.6556614076775903
2,2,claude-haiku-4-5-20251001-thinking-1k|gpt-5-pro-2025-10-06,complexity_pc1_score,0.5413823343021094,0.6556614076775903
2,2,claude-haiku-4-5-20251001-thinking-1k|grok-4-fast-reasoning,log1p_cyclomatic_complexity,0.5826187485861397,0.6682400879615515
2,2,claude-haiku-4-5-20251001-thinking-1k|grok-4-fast-reasoning,ast_node_count,0.42935786736175224,0.6682400879615515
2,2,claude-haiku-4-5-20251001-thinking-1k|grok-4-fast-reasoning,complexity_pc1_score,0.5611731377210082,0.6682400879615515
2,2,claude-haiku-4-5-20251001-thinking-1k|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5990708376582252,0.6580838370926567
2,2,claude-haiku-4-5-20251001-thinking-1k|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4411312632041408,0.6580838370926567
2,2,claude-haiku-4-5-20251001-thinking-1k|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5346676585065949,0.6580838370926567
2,2,claude-haiku-4-5-20251001-thinking-1k|QwQ-32B-Fireworks,log1p_cyclomatic_complexity,0.6309016116700468,0.7295925991107787
2,2,claude-haiku-4-5-20251001-thinking-1k|QwQ-32B-Fireworks,ast_node_count,0.4240008249592345,0.7295925991107787
2,2,claude-haiku-4-5-20251001-thinking-1k|QwQ-32B-Fireworks,complexity_pc1_score,0.5504597816666779,0.7295925991107787
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k,log1p_cyclomatic_complexity,0.47973233968422546,0.6111991843217796
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k,ast_node_count,0.42952793954357177,0.6111991843217796
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k,complexity_pc1_score,0.43609013726051155,0.6111991843217796
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929,log1p_cyclomatic_complexity,0.4932244389012726,0.6173723674556295
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929,ast_node_count,0.4885375267458375,0.6173723674556295
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929,complexity_pc1_score,0.4348605508882243,0.6173723674556295
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k,log1p_cyclomatic_complexity,0.41628675714715874,0.5114814389220744
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k,ast_node_count,0.4385647882014119,0.5114814389220744
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k,complexity_pc1_score,0.3795283115490329,0.5114814389220744
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-1k,log1p_cyclomatic_complexity,0.574990004096648,0.6437698057026525
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-1k,ast_node_count,0.5168477885864896,0.6437698057026525
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-1k,complexity_pc1_score,0.5372176361326891,0.6437698057026525
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-32k,log1p_cyclomatic_complexity,0.2857655799827166,0.4606465610828637
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-32k,ast_node_count,0.2402598391713005,0.4606465610828637
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-32k,complexity_pc1_score,0.27184365430640384,0.4606465610828637
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k,log1p_cyclomatic_complexity,0.43820460838595054,0.574244220070574
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k,ast_node_count,0.39971654716208155,0.574244220070574
2,2,claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k,complexity_pc1_score,0.41581822089953496,0.574244220070574
2,2,claude-haiku-4-5-20251001-thinking-32k|gemini-3-deep-think-preview,log1p_cyclomatic_complexity,0.3011701901119945,0.45256595029853447
2,2,claude-haiku-4-5-20251001-thinking-32k|gemini-3-deep-think-preview,ast_node_count,0.2789183801332366,0.45256595029853447
2,2,claude-haiku-4-5-20251001-thinking-32k|gemini-3-deep-think-preview,complexity_pc1_score,0.29169377127929386,0.45256595029853447
2,2,claude-haiku-4-5-20251001-thinking-32k|gemini-3-pro-preview,log1p_cyclomatic_complexity,0.3520208725559515,0.45924343242651616
2,2,claude-haiku-4-5-20251001-thinking-32k|gemini-3-pro-preview,ast_node_count,0.34055585858554654,0.45924343242651616
2,2,claude-haiku-4-5-20251001-thinking-32k|gemini-3-pro-preview,complexity_pc1_score,0.34651622745508714,0.45924343242651616
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-2025-04-14,log1p_cyclomatic_complexity,0.4199371329130198,0.7135067539338835
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-2025-04-14,ast_node_count,0.30639245432365647,0.7135067539338835
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-2025-04-14,complexity_pc1_score,0.3327335202885555,0.7135067539338835
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-mini-2025-04-14,log1p_cyclomatic_complexity,0.47474906190718746,0.7196081086779111
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-mini-2025-04-14,ast_node_count,0.3345484121576265,0.7196081086779111
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-mini-2025-04-14,complexity_pc1_score,0.41833753888862496,0.7196081086779111
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-nano-2025-04-14,log1p_cyclomatic_complexity,0.46989788891990053,0.7077298851819561
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-nano-2025-04-14,ast_node_count,0.33227662581901135,0.7077298851819561
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-1-nano-2025-04-14,complexity_pc1_score,0.4290822179963297,0.7077298851819561
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-5-2025-02-27,log1p_cyclomatic_complexity,0.43831010466944886,0.6812056016054399
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-5-2025-02-27,ast_node_count,0.349825623627538,0.6812056016054399
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-4-5-2025-02-27,complexity_pc1_score,0.38000530754525863,0.6812056016054399
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-high,log1p_cyclomatic_complexity,0.4518596523372135,0.5170535887949499
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-high,ast_node_count,0.4605150029408835,0.5170535887949499
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-high,complexity_pc1_score,0.44504647538223624,0.5170535887949499
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-low,log1p_cyclomatic_complexity,0.3893849024301316,0.5795204447176211
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-low,ast_node_count,0.3514464501715539,0.5795204447176211
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-low,complexity_pc1_score,0.3917712249568495,0.5795204447176211
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-medium,log1p_cyclomatic_complexity,0.3847946233787529,0.4879950495323006
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-medium,ast_node_count,0.4086010203970545,0.4879950495323006
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-medium,complexity_pc1_score,0.4124077282052959,0.4879950495323006
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-none,log1p_cyclomatic_complexity,0.41842030159302557,0.7053723822250306
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-none,ast_node_count,0.32549690856529684,0.7053723822250306
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-1-2025-11-13-thinking-none,complexity_pc1_score,0.35268916930427363,0.7053723822250306
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-pro-2025-10-06,log1p_cyclomatic_complexity,0.32042111765454107,0.4862796188341432
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-pro-2025-10-06,ast_node_count,0.3345669212904751,0.4862796188341432
2,2,claude-haiku-4-5-20251001-thinking-32k|gpt-5-pro-2025-10-06,complexity_pc1_score,0.3408456123672198,0.4862796188341432
2,2,claude-haiku-4-5-20251001-thinking-32k|grok-4-fast-reasoning,log1p_cyclomatic_complexity,0.39561152129516747,0.5386672413804942
2,2,claude-haiku-4-5-20251001-thinking-32k|grok-4-fast-reasoning,ast_node_count,0.3176855075927026,0.5386672413804942
2,2,claude-haiku-4-5-20251001-thinking-32k|grok-4-fast-reasoning,complexity_pc1_score,0.40534344904930897,0.5386672413804942
2,2,claude-haiku-4-5-20251001-thinking-32k|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5225108275830862,0.664127193227593
2,2,claude-haiku-4-5-20251001-thinking-32k|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4157738223194851,0.664127193227593
2,2,claude-haiku-4-5-20251001-thinking-32k|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.47917063729423537,0.664127193227593
2,2,claude-haiku-4-5-20251001-thinking-32k|QwQ-32B-Fireworks,log1p_cyclomatic_complexity,0.46846765838569976,0.6802135976555195
2,2,claude-haiku-4-5-20251001-thinking-32k|QwQ-32B-Fireworks,ast_node_count,0.33675197103237137,0.6802135976555195
2,2,claude-haiku-4-5-20251001-thinking-32k|QwQ-32B-Fireworks,complexity_pc1_score,0.4198207328213816,0.6802135976555195
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929,log1p_cyclomatic_complexity,0.5240240735576418,0.6204372910498411
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929,ast_node_count,0.5029240008746184,0.6204372910498411
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929,complexity_pc1_score,0.447760442067167,0.6204372910498411
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k,log1p_cyclomatic_complexity,0.5165342070535753,0.5962856851748873
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k,ast_node_count,0.5159496945390115,0.5962856851748873
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k,complexity_pc1_score,0.4497388904128607,0.5962856851748873
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k,log1p_cyclomatic_complexity,0.5825749181731189,0.6331022745737693
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k,ast_node_count,0.518946552695487,0.6331022745737693
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k,complexity_pc1_score,0.5232862772981702,0.6331022745737693
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-32k,log1p_cyclomatic_complexity,0.4280467044949359,0.5824070534045284
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-32k,ast_node_count,0.3633367217304014,0.5824070534045284
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-32k,complexity_pc1_score,0.376513681550003,0.5824070534045284
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-8k,log1p_cyclomatic_complexity,0.48791831953184805,0.5973994373034965
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-8k,ast_node_count,0.4388503127861269,0.5973994373034965
2,2,claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-8k,complexity_pc1_score,0.44077802943478955,0.5973994373034965
2,2,claude-haiku-4-5-20251001-thinking-8k|gemini-3-deep-think-preview,log1p_cyclomatic_complexity,0.46119919473712967,0.584727869209446
2,2,claude-haiku-4-5-20251001-thinking-8k|gemini-3-deep-think-preview,ast_node_count,0.41403176236183437,0.584727869209446
2,2,claude-haiku-4-5-20251001-thinking-8k|gemini-3-deep-think-preview,complexity_pc1_score,0.4060030483783928,0.584727869209446
2,2,claude-haiku-4-5-20251001-thinking-8k|gemini-3-pro-preview,log1p_cyclomatic_complexity,0.5104195314999699,0.6064663245476584
2,2,claude-haiku-4-5-20251001-thinking-8k|gemini-3-pro-preview,ast_node_count,0.4751056215867796,0.6064663245476584
2,2,claude-haiku-4-5-20251001-thinking-8k|gemini-3-pro-preview,complexity_pc1_score,0.46420565957861576,0.6064663245476584
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-2025-04-14,log1p_cyclomatic_complexity,0.5031003271622332,0.7284839574831734
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-2025-04-14,ast_node_count,0.3898347202663446,0.7284839574831734
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-2025-04-14,complexity_pc1_score,0.3943444799925726,0.7284839574831734
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-mini-2025-04-14,log1p_cyclomatic_complexity,0.5580833845488358,0.7445732388600749
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-mini-2025-04-14,ast_node_count,0.42225470160185824,0.7445732388600749
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-mini-2025-04-14,complexity_pc1_score,0.4707601070773378,0.7445732388600749
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-nano-2025-04-14,log1p_cyclomatic_complexity,0.5689586168740053,0.7489240596741882
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-nano-2025-04-14,ast_node_count,0.43327257286253684,0.7489240596741882
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-1-nano-2025-04-14,complexity_pc1_score,0.49033872300601083,0.7489240596741882
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-5-2025-02-27,log1p_cyclomatic_complexity,0.4918287137910618,0.6775921567620184
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-5-2025-02-27,ast_node_count,0.40190821318212616,0.6775921567620184
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-4-5-2025-02-27,complexity_pc1_score,0.411691925873856,0.6775921567620184
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-5-1-2025-11-13-thinking-high,log1p_cyclomatic_complexity,0.5757199310106428,0.63151203425835
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-5-1-2025-11-13-thinking-high,ast_node_count,0.5624027661056907,0.63151203425835
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-5-1-2025-11-13-thinking-high,complexity_pc1_score,0.5334847585040555,0.63151203425835
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-5-1-2025-11-13-thinking-low,log1p_cyclomatic_complexity,0.4706934158137102,0.632424176756108
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-5-1-2025-11-13-thinking-low,ast_node_count,0.41945302629576975,0.632424176756108
2,2,claude-haiku-4-5-20251001-thinking-8k|gpt-5-1-2025-11-13-thinking-low,complexity_pc1_score,0.4423709549035644,0.632424176756108
