task_id,source_bytes_x,total_lines_x,comment_lines_x,comprehension_count_x,return_count_x,name_load_count_x,constant_count_x,assignment_node_count_x,max_line_length_x,mean_line_length_x,halstead_distinct_operators_x,halstead_distinct_operands_x,halstead_total_operators_x,halstead_total_operands_x,halstead_vocabulary_x,halstead_length_x,halstead_difficulty_x,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_per_example,current_memory_bytes_x,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap,source_bytes_y,total_lines_y,nonblank_lines,comment_lines_y,token_count,ast_node_count,function_count,call_count_static,comprehension_count_y,branch_node_count,return_count_y,name_load_count_y,constant_count_y,assignment_node_count_y,cyclomatic_complexity,max_nesting_depth,max_line_length_y,mean_line_length_y,gzip_bytes,halstead_distinct_operators_y,halstead_distinct_operands_y,halstead_total_operators_y,halstead_total_operands_y,halstead_vocabulary_y,halstead_length_y,halstead_volume,halstead_difficulty_y,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes_y,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,nemotron_solved,nemotron_solved_pair_mean,nemotron_status,nemotron_has_artifact,nemotron_error_flag,gemma_solved,gemma_solved_pair_mean,gemma_status,gemma_has_artifact,gemma_error_flag,nemotron_failure,nemotron_pair_successes,nemotron_pair_difficulty,gemma_failure,gemma_pair_successes,gemma_pair_difficulty,llm4_available_models,llm4_success_count,llm4_task_difficulty,llm4_pair_available_models,llm4_pair_successes,llm4_pair_total,llm4_pair_difficulty,llm4_pair_mean_rate,llm4_pair_failure,human_llm4_pair_gap,llm4_common_mask,gemini_solved,gemini_solved_pair_mean,gemini_status,gemini_has_artifact,gemini_error_flag,gemini_failure,gemini_pair_successes,gemini_pair_difficulty,llm5_available_models,llm5_success_count,llm5_task_difficulty,llm5_pair_available_models,llm5_pair_successes,llm5_pair_total,llm5_pair_difficulty,llm5_pair_mean_rate,human_llm5_pair_gap
2204b7a8,526,20,0,0,1,74,0,18,42,25.35,6.0,44.0,77.0,77.0,50.0,154.0,5.25,20,18,17,18,13,5,9,12,3,5,1,0,0,0,4,branch|compose|decrement|greater|index|lbind|objects|replace|shape,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.4799,12415,288,0,0,288,0,0,0,0,4,3765,0,3769,1,33,0,34,0.014799,0.72,0.72,0.0,942.25,68.2575,4.200678662447971,-0.0168651215008686,0.75,4,-0.033356274674282,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.75,0.75,0.75,0.25,5222,212,188,1,1481,1338,20,82,11,25,32,383,64,38,45,5,103,23.632075,1651,30.0,155.0,649.0,540.0,185.0,1189.0,8954.812556553894,52.25806451612903,467961.1723102357,ok,400,400,118.0846,118.0846,69427,13785,3769,28576,13488,173.5675,0.2952114999999999,34.4625,9.4225,34,5222,19,4,add|greater|decrement|branch|compose|lbind|mostcolor|height|width|shape|asindices|toindices|objects|uppermost|lowermost|leftmost|rightmost|replace|index,F|T|THREE|ORIGIN,1.896689624462104,11.148045523340771,9.531408863445597,8.234830280442056,4.779834164894254,4.779834164894254,10.260357477464831,7.199678345691172,3.828641396489095,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.75,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.55
22168020,277,11,0,0,1,38,0,9,36,24.272727,6.0,26.0,41.0,41.0,32.0,82.0,4.730769230769231,11,9,8,9,9,0,7,6,2,5,1,0,0,2,0,compose|fork|lbind|mapply|paint|palette|remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.487575,1739,135,0,0,135,0,0,0,0,4,3644,0,3648,1,17,0,18,0.01487575,0.3375,0.3375,0.0,912.0,56.6875,-0.4310666680795513,0.0193497826294356,0.6,5,-0.0054708535186807,0,0.0,1,1.0,1,1.0,1,0,0,1,-0.0,0.0,1.0,1.0,1.0,1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-0.0,0.5,0.5,0.6,0.4,0.0999999999999999,0.4,2235,91,80,1,604,512,10,35,7,5,13,156,15,14,17,2,62,23.56044,839,24.0,88.0,255.0,224.0,112.0,479.0,3260.7230076655924,30.545454545454547,99600.26641596718,ok,400,400,115.3251,115.3251,76651,14983,3648,23688,2588,191.6275,0.28831275,37.4575,9.12,18,2235,9,1,merge|remove|compose|lbind|fork|apply|mapply|palette|paint,ZERO,-1.7418329234729946,11.247030976588386,9.614738244123924,8.202208436436448,4.756388857390777,4.756388857390777,10.072766084358127,6.240275845170769,2.8903717578961645,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,0.0,1.0,-1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.15,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,4.0,-1.0986122886681098,5,4.0,5,-1.0986122886681098,0.8,0.20000000000000007
22233c11,1257,48,0,0,1,184,0,46,30,25.208333,6.0,82.0,187.0,187.0,88.0,374.0,6.841463414634146,48,46,45,46,46,0,16,15,2,8,3,2,0,20,0,apply|astuple|chain|first|halve|invert|lbind|mapply|normalize|objects|paint|pair|rbind|recolor|sfilter|totuple,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,4.0,14.0,,,,,,,,,,,,,,,,,,,,3.0,,,6.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.45765,20370,684,0,0,684,0,0,0,0,4,2329,0,2333,1,39,0,40,0.0145765,1.71,1.71,0.0,583.25,86.085,11.34241000700828,0.4360536725138828,0.6666666666666666,3,0.4402995961171185,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,7084,282,251,1,2027,1866,25,127,15,25,36,568,67,71,51,5,103,24.120567,2163,30.0,209.0,896.0,755.0,239.0,1651.0,13044.331099976216,54.1866028708134,706827.9890298117,ok,400,400,95.8,95.8,63527,13468,2333,36984,21464,158.8175,0.2395,33.67,5.8325,40,7084,24,6,add|invert|halve|merge|sfilter|totuple|first|astuple|pair|chain|rbind|lbind|apply|mapply|mostcolor|asindices|toindices|recolor|shift|normalize|objects|uppermost|leftmost|paint,F|T|ZERO|ONE|EIGHT|UNITY,2.783782391272021,11.059236032575049,9.508146027598816,7.755338812846501,4.572646994282532,4.572646994282532,10.518267704021968,7.532088143541722,3.951243718581428,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.6666666666666666,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.6666666666666666
2281f1f4,269,11,0,0,1,38,0,9,30,23.545455,6.0,25.0,41.0,41.0,31.0,82.0,4.92,11,9,8,9,9,0,8,5,2,3,0,1,0,3,0,apply|fork|ofcolor|power|product|remove|underfill|urcorner,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.044625,1870,132,0,0,132,0,0,0,0,4,2851,0,2855,1,16,0,17,0.0104462499999999,0.33,0.33,0.0,713.75,47.675,-0.7977762381723402,-0.5328770617399463,0.9230769230769232,13,-0.7519463853891728,0,0.0,1,1.0,0,0.0,1,0,1,1,-0.0,0.0,1.0,0.0,1.0,1.0986122886681098,-1.0986122886681098,1.0986122886681098,-0.0,0.5,0.5,0.9230769230769232,0.0769230769230767,0.4230769230769232,0.9230769230769232,2648,108,94,1,749,656,12,48,9,7,15,197,24,16,23,3,103,23.518519,1014,24.0,99.0,326.0,277.0,123.0,603.0,4186.336246719562,33.57575757575758,140559.4109504629,ok,400,400,42.2241,42.2241,30901,4725,2855,19946,2610,77.2525,0.10556025,11.8125,7.1375,17,2648,11,2,remove|product|compose|power|fork|apply|mostcolor|ofcolor|urcorner|toindices|underfill,TWO|FIVE,-1.354607061218942,10.338576185710364,8.460834457746854,7.957177323459475,3.766398210068609,3.766398210068609,9.900834035070565,6.48768401848461,3.1780538303479458,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,1.0,0.8472978603872036,4,1.0,4,0.8472978603872036,0.25,0.75,0.6730769230769232,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,2.0,0.33647223662121273,5,2.0,5,0.33647223662121273,0.4,0.5230769230769232
228f6490,630,25,0,0,1,89,0,23,38,24.24,6.0,46.0,92.0,92.0,52.0,184.0,6.0,25,23,22,23,21,2,13,11,3,5,2,8,0,2,0,colorfilter|compose|difference|extract|first|last|matcher|move|objects|rbind|sfilter|subtract|ulcorner,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,2.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,2.8807,5690,324,0,0,324,0,0,0,0,4,4421,0,4425,1,30,0,31,0.028807,0.81,0.81,0.0,1106.25,81.645,6.364101851967414,-0.6049602609723945,0.9285714285714286,14,-0.7379271943044725,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0714285714285714,6322,243,218,1,1820,1686,22,112,15,26,34,496,64,47,58,5,103,25.016461,1872,30.0,171.0,818.0,667.0,201.0,1485.0,11361.81176140071,58.50877192982456,664765.6530573925,ok,400,400,257.3625,257.3625,139551,27496,4425,34046,6878,348.8775,0.6434062500000001,68.74,11.0625,31,6322,21,3,add|subtract|difference|sfilter|extract|first|last|compose|matcher|rbind|mostcolor|colorfilter|asindices|ulcorner|toindices|shift|objects|fill|paint|cover|move,F|T|ZERO,3.032706594991004,11.846192570642494,10.221832186794726,8.395251520610994,5.554363637537954,5.554363637537954,10.435497201969248,7.430707082545968,4.07753744390572,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.9285714285714286,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.7285714285714286
22eb0ac0,171,7,0,0,1,21,0,5,39,23.571429,6.0,17.0,24.0,24.0,23.0,48.0,4.235294117647059,7,5,4,5,5,0,5,4,2,1,1,0,0,2,0,apply|fgpartition|fork|mfilter|paint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.7929,6686,75,0,0,75,0,0,0,0,4,5363,0,5367,1,24,0,25,0.017929,0.1875,0.1875,0.0,1341.75,91.175,-3.539744138358708,-0.6287854199406272,1.0,6,-0.7289307650125603,1,1.0,0,0.0,1,1.0,0,1,0,1,-0.0,1.0,0.0,1.0,1.0,-1.0986122886681098,1.0986122886681098,-1.0986122886681098,-0.0,0.5,0.5,0.0,1.0,0.5,0.0,2233,82,72,1,569,499,10,36,11,4,11,154,12,9,23,2,103,26.231707,844,23.0,81.0,249.0,210.0,104.0,459.0,3075.501830626761,29.814814814814813,91695.51754276083,ok,400,400,106.471,106.471,65298,18839,5367,38040,8304,163.245,0.2661775,47.0975,13.4175,25,2233,9,0,merge|sfilter|mfilter|fork|apply|mostcolor|fgpartition|palette|paint,,-1.658983320092367,11.086732001211582,9.843737548130354,8.588210678651517,4.677221043732075,4.677221043732075,10.54641980443157,6.214608098422191,3.1780538303479458,0,0.0,ok,1,0,1.0,1.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,0.0,1.0,-1.0986122886681098,4,2.0,-0.0,4,2.0,4,-0.0,0.5,0.5,0.5,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,3.0,-0.336472236621213,5,3.0,5,-0.336472236621213,0.6,0.4
234bbc79,1332,47,0,0,1,189,0,45,41,27.361702,6.0,86.0,192.0,192.0,92.0,384.0,6.697674418604651,47,45,44,45,41,4,12,24,2,35,2,0,1,0,2,astuple|branch|chain|compose|contained|crop|fork|matcher|merge|palette|rbind|width,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,8.0,,,12.0,,12.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,5.19456,15173,932,0,0,932,0,0,0,0,5,11663,0,11668,1,39,0,40,0.211160975609756,5.861635220125786,7.5772357723577235,0.0,2333.6,214.27044025157232,11.29971842843684,1.37904032781639,0.4545454545454545,11,1.3760182735233872,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,4198,181,159,1,1196,1065,16,78,7,8,23,344,37,52,18,2,87,22.19337,1461,22.0,171.0,506.0,459.0,193.0,965.0,7326.721040963698,29.526315789473685,216331.07915687552,ok,159,123,809.1958,809.1958,426457,82246,11668,33856,14384,2682.119496855346,5.089281761006289,517.2704402515724,73.38364779874213,40,4198,15,6,contained|merge|astuple|branch|compose|chain|matcher|rbind|fork|width|crop|toindices|leftmost|rightmost|palette,F|T|THREE|FIVE|RIGHT|ORIGIN,1.7511056916191805,12.96326916509762,11.317482193798286,9.364691031806109,6.697275946849945,6.697275946849945,10.429901051643771,6.97166860472579,2.9444389791664403,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.4545454545454545,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.4545454545454545
23581191,324,12,0,0,1,46,0,10,44,26.083333,6.0,31.0,49.0,49.0,37.0,98.0,4.741935483870968,12,10,9,10,9,1,7,6,2,4,1,0,0,2,0,apply|compose|fill|fork|mapply|objects|paint,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,1.134433,14098,110,0,0,110,0,0,0,0,3,2469,0,2472,1,31,0,32,0.0140053497942386,0.4526748971193415,0.4526748971193415,0.0,824.0,144.96296296296296,0.6317943064088991,-0.2460968870041982,0.75,4,-0.253506556752644,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.75,0.75,0.75,0.25,4020,150,135,1,1144,1070,13,69,11,19,18,316,40,31,41,5,103,25.8,1351,29.0,128.0,515.0,421.0,157.0,936.0,6827.765020962563,47.69140625,325625.71539426537,ok,243,243,62.8268,62.8268,39263,8844,2472,33670,11470,161.5761316872428,0.2585465020576131,36.39506172839506,10.17283950617284,32,4020,12,2,add|merge|compose|fork|apply|mapply|mostcolor|asindices|toindices|objects|fill|paint,T|TWO,0.633733536042459,10.578063347510636,9.087607606593886,7.813187267521416,4.156173164845034,4.156173164845034,10.424392211743784,6.976348070447749,3.737669618283368,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.75,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.55
239be575,253,10,0,0,1,35,0,8,32,24.4,6.0,28.0,38.0,38.0,34.0,76.0,4.071428571428571,10,8,7,8,8,0,8,7,2,3,1,0,1,1,2,branch|canvas|compose|greater|lbind|objects|sfilter|size,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,6,2,8,0.452725,9238,301,0,0,301,0,0,0,0,8,1033,0,1041,1,17,0,18,0.452725,0.9465408805031448,37.625,0.0,130.125,60.14465408805032,-1.1532766316300802,0.2170282012349473,0.8,5,0.6454311410937896,1,1.0,0,0.5,1,1.0,0,1,0,1,-0.0,2.0,1.0,2.0,3.0,-1.6094379124341007,-0.0,-1.6094379124341007,-0.8472978603872034,0.75,0.25,0.1999999999999999,0.3,0.05,0.1999999999999999,3548,146,127,1,1010,898,12,49,7,17,18,254,45,29,33,5,103,23.30137,1333,29.0,122.0,443.0,367.0,151.0,810.0,5863.107838853313,43.6188524590164,255742.0357742452,ok,318,8,151.9254,75.9627,79595,15234,1041,19330,9210,250.2987421383648,0.4777528301886792,47.905660377358494,3.2735849056603774,18,3548,11,7,add|greater|size|sfilter|branch|compose|lbind|mostcolor|asindices|objects|canvas,F|T|ZERO|ONE|TWO|EIGHT|UNITY,-0.0982187612045646,11.284719119313555,9.63135069141981,6.948897222313312,5.029950220786479,4.343320888902134,9.869465303921691,6.80128303447162,3.5263605246161616,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,2.0,-1.6094379124341007,0.0,2.0,-1.6094379124341007,4,3.0,-0.8472978603872034,4,7.0,8,-1.6094379124341007,0.875,0.125,0.0749999999999999,1,1,1.0,ok,1,0,0.0,2.0,-1.6094379124341007,5,4.0,-1.0986122886681098,5,9.0,10,-1.845826690498331,0.9,0.09999999999999998
23b5c85d,113,5,0,0,1,15,0,3,28,21.8,6.0,11.0,18.0,18.0,17.0,36.0,4.909090909090909,5,3,2,3,3,0,3,3,1,0,2,1,0,0,0,argmin|objects|subgrid,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,5,1,6,2.095783,19982,90,0,0,90,0,0,0,0,6,3848,0,3854,1,20,0,21,0.2733630434782608,0.0625434329395413,1.9565217391304348,0.0,642.3333333333334,52.37943015983322,-5.910137959278776,-0.6404739845268579,0.9,10,-0.7345358455757427,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,4171,159,141,1,1132,1009,17,66,10,19,26,280,50,17,37,5,103,25.232704,1317,28.0,114.0,505.0,402.0,142.0,907.0,6484.820637390747,49.368421052631575,320145.35567750107,ok,1439,46,528.6008,528.6008,285195,57111,3854,75630,19782,198.1897150799166,0.3673389854065323,39.68797776233495,2.678248783877693,21,4171,16,1,add|argmin|mostcolor|height|width|shape|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|subgrid,T,1.7488118561164854,12.56093194217848,10.952769531182296,8.25712628599743,6.272123515195676,6.272123515195676,11.23362153102896,6.917705609835305,3.6375861597263857,0,0.0,ok,1,0,1.0,1.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,0.0,1.0,-1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.15,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,4.0,-1.0986122886681098,5,4.0,5,-1.0986122886681098,0.8,0.09999999999999998
