task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_total,elapsed_ms_per_example,peak_memory_bytes,current_memory_bytes,input_cells_total,output_cells_total,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_input_cell,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1
137eaa0f,302,11,11,0,102,105,1,9,0,0,1,41,0,9,1,0,37,26.545455,225,6.0,32.0,44.0,44.0,38.0,88.0,461.8176211830355,4.125,1904.9976873800215,11,9,8,9,9,0,9,7,2,4,1,0,2,1,0,canvas|chain|fork|mapply|matcher|objects|paint|rbind|shift,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.3975,0.849375,26207,13111,484,36,147,0,0,147,0,0,0,0,4,1682,0,1686,1,30,0,31,0.007019628099173554,0.094375,0.3037190082644628,4.083333333333333,0.0,421.5,54.146694214876035,0.05449656347291065
150deff5,1134,42,42,0,367,401,1,40,0,0,1,158,0,40,1,0,33,26.02381,427,6.0,62.0,161.0,161.0,68.0,322.0,1960.1630348826093,7.790322580645161,15270.30235239194,42,40,39,40,40,0,11,20,2,6,12,0,8,6,0,asobject|astuple|canvas|dmirror|fill|hmirror|lbind|mapply|occurrences|vconcat|vmirror,1.0,1.0,1.0,,,,,,,,1.0,,,4.0,,,,,,,6.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,21.5716,5.3929,30448,21304,339,339,582,0,0,582,0,0,0,0,4,11432,0,11436,1,25,0,26,0.0636330383480826,0.0636330383480826,1.7168141592920354,1.7168141592920354,0.0,2859.0,89.81710914454277,9.427591074152312
178fcbfb,320,12,12,0,111,115,1,10,0,0,1,45,0,10,1,0,35,25.75,206,6.0,30.0,48.0,48.0,36.0,96.0,496.31280013846197,4.800000000000001,2382.301440664618,12,10,9,10,10,0,9,5,2,2,2,0,0,3,0,colorfilter|compose|difference|fill|fork|mapply|objects|ofcolor|paint,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.2146,1.05365,44130,19450,403,403,159,0,0,159,0,0,0,0,4,2759,0,2763,1,28,0,29,0.010458064516129031,0.010458064516129031,0.3945409429280397,0.3945409429280397,0.0,690.75,109.50372208436724,0.7511765844268583
1a07d186,466,17,17,0,156,165,1,15,0,0,1,65,0,15,1,0,39,26.470588,276,6.0,42.0,68.0,68.0,48.0,136.0,759.5549000980773,4.857142857142858,3689.266657619233,17,15,14,15,15,0,14,9,2,6,3,0,0,4,0,apply|chain|compose|cover|difference|fork|lbind|mapply|merge|objects|paint|rbind|sfilter|sizefilter,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,20.9339,5.233475,89420,50460,1286,1286,228,0,0,228,0,0,0,0,4,13695,0,13699,1,38,0,39,0.016278304821150856,0.016278304821150856,0.17729393468118196,0.17729393468118196,0.0,3424.75,69.53343701399689,4.906111058329193
1b2d62fb,223,9,9,0,76,77,1,7,0,0,1,29,0,7,1,0,32,23.888889,163,6.0,19.0,32.0,32.0,25.0,64.0,297.20679614558236,5.052631578947368,1501.6764436829424,9,7,6,7,7,0,6,4,2,0,0,0,0,1,0,fill|intersection|lefthalf|ofcolor|replace|righthalf,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,5,1,6,1.5058,0.250967,17325,14629,210,90,180,0,0,180,0,0,0,0,6,571,0,577,1,12,0,13,0.007170476190476191,0.01673111111111111,0.8571428571428571,2.0,0.0,96.16666666666667,82.5,-3.5446098084488167
1bfc4729,366,16,16,0,125,133,1,14,0,0,1,50,0,14,1,0,30,21.9375,215,6.0,30.0,53.0,53.0,36.0,106.0,548.0120501528851,5.3,2904.463865810291,16,14,13,14,14,0,13,10,3,0,0,3,2,1,0,asindices|bottomhalf|box|combine|fill|first|hfrontier|hmirror|leastcolor|ofcolor|replace|tophalf|vconcat,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,1.6808,0.560267,22089,3249,300,300,120,0,0,120,0,0,0,0,3,678,0,681,1,17,0,18,0.005602666666666667,0.005602666666666667,0.4,0.4,0.0,227.0,73.63,-0.04685878800683629
1c786137,133,6,6,0,51,49,1,4,0,0,1,18,0,4,1,0,28,21.333333,129,6.0,14.0,21.0,21.0,20.0,42.0,181.52097998526924,4.5,816.8444099337115,6,4,3,4,4,0,4,4,1,0,2,1,0,0,0,argmax|objects|subgrid|trim,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,25.3008,6.3252,163127,15912,1269,215,66,0,0,66,0,0,0,0,4,14766,0,14770,1,17,0,18,0.01993758865248227,0.11767813953488372,0.05200945626477541,0.30697674418604654,0.0,3692.5,128.54767533490937,-4.548008046539625
1caeab9d,301,12,12,0,107,111,1,10,0,0,1,43,0,10,1,0,37,24.166667,207,6.0,29.0,46.0,46.0,35.0,92.0,471.89403755893693,4.758620689655173,2245.5647304528725,12,10,9,10,10,0,10,7,2,3,2,0,0,1,0,chain|cover|fork|lbind|lowermost|mapply|merge|objects|ofcolor|paint,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,2.6086,0.65215,24466,9634,300,300,153,0,0,153,0,0,0,0,4,1189,0,1193,1,24,0,25,0.008695333333333333,0.008695333333333333,0.51,0.51,0.0,298.25,81.55333333333333,0.32591252247813096
1cf80156,106,5,5,0,42,39,1,3,0,0,1,14,0,3,1,0,28,20.4,105,6.0,10.0,17.0,17.0,16.0,34.0,136.0,5.1,693.5999999999999,5,3,2,3,3,0,3,3,1,0,2,1,0,0,0,first|objects|subgrid,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.8402,0.96005,26016,12648,540,70,51,0,0,51,0,0,0,0,4,1108,0,1112,1,19,0,20,0.007111481481481481,0.05486,0.09444444444444444,0.7285714285714285,0.0,278.0,48.17777777777778,-6.9714755785159275
1e0a9b12,127,6,6,0,45,43,1,4,0,0,1,15,0,4,1,0,31,20.333333,119,6.0,13.0,18.0,18.0,19.0,36.0,152.92539048396907,4.153846153846153,635.2285450872561,6,4,3,4,4,0,4,3,2,1,0,0,2,1,0,apply|rbind|rot270|rot90,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.51,0.1275,9422,7838,102,102,57,0,0,57,0,0,0,0,4,230,0,234,1,8,0,9,0.005,0.005,0.5588235294117647,0.5588235294117647,0.0,58.5,92.37254901960785,-7.001599450209532
1e32b0e9,874,33,33,0,286,311,1,31,0,0,1,122,0,31,1,0,36,25.515152,422,6.0,68.0,125.0,125.0,74.0,250.0,1552.3633414072376,5.514705882352941,8560.82725040756,33,31,30,31,31,0,23,12,2,4,4,3,1,8,0,apply|asobject|astuple|compose|crop|difference|divide|extract|first|height|initset|interval|lbind|mapply|matcher|mostcolor|palette|papply|partition|product|subtract|totuple|underfill,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,2.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.0695,1.517375,67733,48813,1156,1156,450,0,0,450,0,0,0,0,4,3142,0,3146,1,33,0,34,0.005250432525951557,0.005250432525951557,0.3892733564013841,0.3892733564013841,0.0,786.5,58.59256055363322,9.524045108623588
1f0c79e5,467,18,18,0,157,167,1,16,0,0,1,65,0,16,1,0,37,25.0,278,6.0,41.0,68.0,68.0,47.0,136.0,755.4240838281587,4.975609756097561,3758.695441486448,18,16,15,16,16,0,15,11,2,2,0,2,1,3,0,apply|combine|compose|interval|invert|lbind|leastcolor|mapply|ofcolor|paint|prapply|recolor|replace|shift|ulcorner,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,passed,4,1,5,4.036,0.8072,42396,27252,405,405,296,0,0,296,0,0,0,0,5,2030,0,2035,1,22,0,23,0.009965432098765431,0.009965432098765431,0.7308641975308642,0.7308641975308642,0.0,407.0,104.68148148148148,3.5987101614853145
1f642eb9,280,11,11,0,98,101,1,9,0,0,1,39,0,9,1,0,34,24.545455,206,6.0,28.0,42.0,42.0,34.0,84.0,427.3468786650285,4.5,1923.0609539926281,11,9,8,9,9,0,9,9,2,3,2,1,0,2,0,compose|difference|first|fork|mapply|objects|paint|rbind|sizefilter,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,11.1537,2.788425,25083,8803,400,400,138,0,0,138,0,0,0,0,4,9098,0,9102,1,31,0,32,0.027884250000000003,0.027884250000000003,0.345,0.345,0.0,2275.5,62.7075,0.514215073975867
1f85a75f,113,5,5,0,44,41,1,3,0,0,1,15,0,3,1,0,28,21.8,112,6.0,11.0,18.0,18.0,17.0,36.0,147.14866228501222,4.909090909090909,722.3661603082418,5,3,2,3,3,0,3,3,1,0,2,1,0,0,0,argmax|objects|subgrid,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,13.5663,4.5221,91758,13766,2700,40,36,0,0,36,0,0,0,0,3,4178,0,4181,1,20,0,21,0.0050245555555555555,0.3391575,0.013333333333333334,0.9,0.0,1393.6666666666667,33.98444444444444,-6.077733467862878
1f876c06,225,9,9,0,78,79,1,7,0,0,1,30,0,7,1,0,33,24.111111,168,6.0,22.0,33.0,33.0,28.0,66.0,317.28542485580186,4.5,1427.7844118511084,9,7,6,7,7,0,6,5,2,4,1,0,0,1,0,compose|fgpartition|fork|mapply|paint|power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.8215,0.455375,17143,7279,400,400,105,0,0,105,0,0,0,0,4,678,0,682,1,18,0,19,0.00455375,0.00455375,0.2625,0.2625,0.0,170.5,42.8575,-2.457542150244638
1fad071e,297,12,12,0,105,109,1,10,0,0,1,42,0,10,1,0,29,23.833333,198,6.0,27.0,45.0,45.0,33.0,90.0,453.9954707422608,5.0,2269.977353711304,12,10,9,10,10,0,8,8,2,0,3,0,3,0,0,astuple|canvas|colorfilter|hconcat|objects|size|sizefilter|subtract,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.9443,0.486075,23640,8280,324,20,156,0,0,156,0,0,0,0,4,591,0,595,1,12,0,13,0.006000925925925926,0.097215,0.48148148148148145,7.8,0.0,148.75,72.96296296296296,-1.3653256179193565
2013d3e2,149,7,7,0,56,55,1,5,0,0,1,20,0,5,1,0,28,20.428571,132,6.0,15.0,23.0,23.0,21.0,46.0,202.04660144782298,4.6000000000000005,929.4143666599858,7,5,4,5,5,0,5,5,1,0,2,1,0,0,0,first|lefthalf|objects|subgrid|tophalf,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,2.886,0.962,24636,6588,300,27,50,0,0,50,0,0,0,0,3,1233,0,1236,1,23,0,24,0.00962,0.1068888888888889,0.16666666666666666,1.8518518518518519,0.0,412.0,82.12,-5.3565696815683985
2204b7a8,526,20,20,0,177,189,1,18,0,0,1,74,0,18,1,0,42,25.35,292,6.0,44.0,77.0,77.0,50.0,154.0,869.1538532253076,5.25,4563.057729432865,20,18,17,18,13,5,9,12,3,5,1,0,0,0,4,branch|compose|decrement|greater|index|lbind|objects|replace|shape,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,5.9196,1.4799,27303,12415,400,400,288,0,0,288,0,0,0,0,4,3765,0,3769,1,33,0,34,0.014799,0.014799,0.72,0.72,0.0,942.25,68.2575,4.200678662447971
22168020,277,11,11,0,96,99,1,9,0,0,1,38,0,9,1,0,36,24.272727,195,6.0,26.0,41.0,41.0,32.0,82.0,410.0,4.730769230769231,1939.6153846153848,11,9,8,9,9,0,7,6,2,5,1,0,0,2,0,compose|fork|lbind|mapply|paint|palette|remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,5.9503,1.487575,22675,1739,400,400,135,0,0,135,0,0,0,0,4,3644,0,3648,1,17,0,18,0.01487575,0.01487575,0.3375,0.3375,0.0,912.0,56.6875,-0.4310666680795513
22233c11,1257,48,48,0,425,465,1,46,0,0,1,184,0,46,1,0,30,25.208333,498,6.0,82.0,187.0,187.0,88.0,374.0,2415.8274253703494,6.841463414634146,16527.794946741047,48,46,45,46,46,0,16,15,2,8,3,2,0,20,0,apply|astuple|chain|first|halve|invert|lbind|mapply|normalize|objects|paint|pair|rbind|recolor|sfilter|totuple,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,4.0,14.0,,,,,,,,,,,,,,,,,,,,3.0,,,6.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,passed,3,1,4,5.8306,1.45765,34434,20370,400,400,684,0,0,684,0,0,0,0,4,2329,0,2333,1,39,0,40,0.0145765,0.0145765,1.71,1.71,0.0,583.25,86.085,11.342410007008281
2281f1f4,269,11,11,0,96,99,1,9,0,0,1,38,0,9,1,0,30,23.545455,191,6.0,25.0,41.0,41.0,31.0,82.0,406.24409745172375,4.92,1998.7209594624808,11,9,8,9,9,0,8,5,2,3,0,1,0,3,0,apply|fork|ofcolor|power|product|remove|underfill|urcorner,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.1785,1.044625,19070,1870,400,400,132,0,0,132,0,0,0,0,4,2851,0,2855,1,16,0,17,0.010446249999999999,0.010446249999999999,0.33,0.33,0.0,713.75,47.675,-0.7977762381723402
228f6490,630,25,25,0,212,229,1,23,0,0,1,89,0,23,1,0,38,24.24,314,6.0,46.0,92.0,92.0,52.0,184.0,1048.880908137961,6.0,6293.285448827765,25,23,22,23,21,2,13,11,3,5,2,8,0,2,0,colorfilter|compose|difference|extract|first|last|matcher|move|objects|rbind|sfilter|subtract|ulcorner,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,2.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,11.5228,2.8807,32658,5690,400,400,324,0,0,324,0,0,0,0,4,4421,0,4425,1,30,0,31,0.028807,0.028807,0.81,0.81,0.0,1106.25,81.645,6.364101851967414
22eb0ac0,171,7,7,0,58,57,1,5,0,0,1,21,0,5,1,0,39,23.571429,146,6.0,17.0,24.0,24.0,23.0,48.0,217.13097389073664,4.235294117647059,919.6135364784141,7,5,4,5,5,0,5,4,2,1,1,0,0,2,0,apply|fgpartition|fork|mfilter|paint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,7.1716,1.7929,36470,6686,400,400,75,0,0,75,0,0,0,0,4,5363,0,5367,1,24,0,25,0.017929,0.017929,0.1875,0.1875,0.0,1341.75,91.175,-3.539744138358708
234bbc79,1332,47,47,0,434,473,1,45,0,0,1,189,0,45,1,0,41,27.361702,545,6.0,86.0,192.0,192.0,92.0,384.0,2505.047791125893,6.697674418604651,16777.99450800598,47,45,44,45,41,4,12,24,2,35,2,0,1,0,2,astuple|branch|chain|compose|contained|crop|fork|matcher|merge|palette|rbind|width,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,8.0,,,12.0,,12.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,25.9728,5.19456,34069,15173,159,123,932,0,0,932,0,0,0,0,5,11663,0,11668,1,39,0,40,0.1633509433962264,0.21116097560975608,5.861635220125786,7.5772357723577235,0.0,2333.6,214.27044025157232,11.29971842843684
23581191,324,12,12,0,113,117,1,10,0,0,1,46,0,10,1,0,44,26.083333,216,6.0,31.0,49.0,49.0,37.0,98.0,510.52642983163713,4.741935483870968,2420.883393072602,12,10,9,10,9,1,7,6,2,4,1,0,0,2,0,apply|compose|fill|fork|mapply|objects|paint,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,3.4033,1.134433,35226,14098,243,243,110,0,0,110,0,0,0,0,3,2469,0,2472,1,31,0,32,0.014005349794238684,0.014005349794238684,0.45267489711934156,0.45267489711934156,0.0,824.0,144.96296296296296,0.6317943064088991
239be575,253,10,10,0,89,91,1,8,0,0,1,35,0,8,1,0,32,24.4,198,6.0,28.0,38.0,38.0,34.0,76.0,386.64717593502576,4.071428571428571,1574.2063591640333,10,8,7,8,8,0,8,7,2,3,1,0,1,1,2,branch|canvas|compose|greater|lbind|objects|sfilter|size,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,6,2,8,3.6218,0.452725,19126,9238,318,8,301,0,0,301,0,0,0,0,8,1033,0,1041,1,17,0,18,0.011389308176100628,0.452725,0.9465408805031447,37.625,0.0,130.125,60.144654088050316,-1.1532766316300802
